
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2020-12-18,30.6,19.8,31.15,0.00,19.9
2020-12-19,31.6,21.7,20.97,3.40,19.6
2020-12-20,28.8,21.4,27.81,0.10,21.8
2020-12-21,26.9,17.4,32.97,0.00,15.5
2020-12-22,26.5,16.4,30.42,0.00,18.2
2020-12-23,28.8,16.4,29.19,0.00,21.9
2020-12-24,31.3,20.5,26.98,0.00,23.1
2020-12-25,30.4,21.4,27.42,0.10,25.2
2020-12-26,29.5,20.6,25.86,0.00,23.3
2020-12-27,30.8,21.1,26.98,1.60,22.8
2020-12-28,30.7,20.8,28.85,0.80,23.3
2020-12-29,30.8,21.0,26.87,0.40,15.8
2020-12-30,34.4,21.0,26.90,0.20,16.8
2020-12-31,28.7,21.3,15.67,6.50,19.5
2021-01-01,28.8,18.8,32.50,0.00,14.5
2021-01-02,28.9,16.9,29.50,0.30,23.5
2021-01-03,29.9,18.3,29.01,0.00,24.0
2021-01-04,31.3,19.7,29.49,0.00,18.3
2021-01-05,28.6,22.3,12.99,10.60,13.2
2021-01-06,30.5,21.5,24.27,1.60,13.5
2021-01-07,33.1,22.7,25.82,0.30,17.2
2021-01-08,33.1,21.5,32.20,0.00,12.6
2021-01-09,34.9,21.3,30.98,0.00,21.0
2021-01-10,33.4,23.7,25.69,0.70,18.1
2021-01-11,37.8,24.2,29.40,0.00,16.0
2021-01-12,28.1,23.3,12.09,5.40,20.5
2021-01-13,26.0,21.3,12.16,0.00,20.7
2021-01-14,27.8,19.8,28.14,0.00,27.4
2021-01-15,31.9,20.3,25.50,0.30,22.3
2021-01-16,31.7,23.5,16.13,19.70,16.3
2021-01-17,28.6,22.5,9.65,19.60,16.3
2021-01-18,26.0,20.1,21.21,0.10,17.6
2021-01-19,27.4,16.4,30.27,0.00,20.9
2021-01-20,27.5,20.0,20.83,0.20,21.1
2021-01-21,27.5,20.7,20.66,1.20,22.0
2021-01-22,29.5,21.3,25.40,0.90,22.5
2021-01-23,29.9,20.7,27.84,1.20,15.8
2021-01-24,31.0,21.6,24.19,7.30,6.6
2021-01-25,30.7,20.7,25.79,1.40,15.2
2021-01-26,31.7,22.6,21.93,15.80,18.2
2021-01-27,29.5,23.1,11.05,9.40,15.1
2021-01-28,26.2,22.0,9.77,26.00,17.3
2021-01-29,29.4,21.7,19.54,10.80,20.6
2021-01-30,31.5,22.4,25.92,1.00,15.4
2021-01-31,29.3,22.6,14.39,6.40,13.0
2021-02-01,30.3,21.5,25.08,0.60,8.4
2021-02-02,32.3,23.6,25.32,1.80,11.0
2021-02-03,31.3,22.9,14.88,9.40,13.0
2021-02-04,26.7,20.8,19.83,15.30,30.0
2021-02-05,24.7,18.5,21.09,0.10,21.7
2021-02-06,26.7,17.6,24.34,0.00,12.0
2021-02-07,27.1,17.0,25.80,0.10,16.2
2021-02-08,28.1,17.1,29.47,0.00,17.6
2021-02-09,29.5,18.0,27.63,0.60,15.5
2021-02-10,30.2,20.0,27.49,0.10,20.2
2021-02-11,29.7,20.0,25.13,2.20,19.1
2021-02-12,28.3,20.7,19.12,5.10,12.3
2021-02-13,30.0,20.2,24.99,0.30,8.7
2021-02-14,30.1,20.9,21.31,15.80,14.8
2021-02-15,28.6,20.2,21.99,14.70,10.0
2021-02-16,27.7,20.5,19.86,4.70,18.7
2021-02-17,27.5,19.0,26.15,0.00,20.9
2021-02-18,27.4,19.9,23.41,0.60,18.4
2021-02-19,28.2,18.4,24.48,0.20,10.5
2021-02-20,29.3,19.5,24.62,0.20,13.6
2021-02-21,30.5,19.8,27.33,0.00,19.5
2021-02-22,33.2,19.9,26.01,2.50,14.1
2021-02-23,30.8,22.6,19.98,11.90,13.7
2021-02-24,28.0,21.2,22.27,0.20,14.3
2021-02-25,27.9,19.2,23.68,0.00,19.4
2021-02-26,28.3,19.0,26.92,0.00,23.1
2021-02-27,28.0,20.2,21.41,0.50,28.8
2021-02-28,27.0,21.3,18.26,1.10,28.7
2021-03-01,26.4,21.5,11.85,6.90,19.4
2021-03-02,30.6,20.5,22.17,0.90,12.2
2021-03-03,30.3,22.0,17.12,0.00,10.7
2021-03-04,29.1,22.8,13.25,9.00,9.6
2021-03-05,25.5,21.3,11.07,17.20,18.7
2021-03-06,26.1,19.7,19.24,0.90,12.1
2021-03-07,27.3,17.9,24.46,0.00,11.5
2021-03-08,28.8,18.3,22.87,0.00,15.0
2021-03-09,25.0,19.4,14.33,10.60,15.5
2021-03-10,25.2,18.1,17.60,3.70,15.5
2021-03-11,26.5,17.3,20.33,0.60,9.4
2021-03-12,28.0,17.8,23.08,0.00,10.5
2021-03-13,28.9,18.0,23.52,0.00,13.3
2021-03-14,28.5,19.6,20.12,0.00,21.3
2021-03-15,26.9,19.8,15.04,0.00,17.1
2021-03-16,32.1,21.0,21.55,0.00,15.6
2021-03-17,27.6,23.0,9.41,10.00,17.2
2021-03-18,25.6,19.6,15.98,0.00,12.8
2021-03-19,26.7,18.8,15.27,0.00,19.6
2021-03-20,31.6,19.0,22.15,0.00,17.7
2021-03-21,26.7,22.5,6.55,14.00,14.4
2021-03-22,24.9,21.7,7.34,1.20,18.0
2021-03-23,23.2,21.1,4.90,13.90,13.1
2021-03-24,26.3,20.0,16.65,0.90,15.5
2021-03-25,30.2,20.1,21.46,0.00,15.3
2021-03-26,32.2,21.1,14.53,8.30,13.1
2021-03-27,25.8,21.6,9.66,5.80,14.2
2021-03-28,27.1,21.2,14.46,15.00,13.8
2021-03-29,23.7,19.1,13.71,0.00,20.2
2021-03-30,23.2,18.0,11.96,7.20,18.6
2021-03-31,23.4,17.1,16.62,0.60,16.9
2021-04-01,24.2,15.8,16.70,0.80,14.8
2021-04-02,24.3,15.0,16.70,1.60,17.9
2021-04-03,25.9,17.3,17.46,0.60,14.5
2021-04-04,26.9,16.6,19.57,0.00,18.6
2021-04-05,27.8,17.2,19.87,0.00,15.1
2021-04-06,27.7,19.4,18.12,0.10,13.9
2021-04-07,27.2,17.8,18.96,0.00,18.6
2021-04-08,29.0,17.9,18.76,0.00,13.0
2021-04-09,31.9,18.9,19.42,0.00,12.6
2021-04-10,32.7,21.1,16.84,0.00,13.8
2021-04-11,33.6,20.4,16.20,3.50,30.7
2021-04-12,23.4,17.5,10.37,0.00,13.2
2021-04-13,24.8,17.8,15.70,0.00,14.1
2021-04-14,26.1,16.4,19.23,0.00,17.3
2021-04-15,26.7,15.3,14.38,0.00,9.4
2021-04-16,26.6,18.3,11.85,0.00,9.4
2021-04-17,26.0,19.3,13.32,0.80,16.0
2021-04-18,25.2,19.3,13.41,2.50,21.1
2021-04-19,24.8,17.7,13.47,0.00,15.9
2021-04-20,24.4,17.3,12.86,0.50,19.4
2021-04-21,24.6,18.3,13.38,0.10,23.3
2021-04-22,25.4,17.1,17.47,0.00,19.7
2021-04-23,26.2,14.6,16.98,0.00,14.3
2021-04-24,28.8,14.4,16.88,0.00,13.3
2021-04-25,22.2,18.3,10.57,4.10,16.6
2021-04-26,21.5,14.3,11.47,0.00,13.6
2021-04-27,21.1,13.8,16.95,0.00,10.4
2021-04-28,21.0,10.0,10.77,0.00,8.9
2021-04-29,22.4,12.8,13.37,0.00,9.2
2021-04-30,24.8,12.5,16.65,0.00,13.8
2021-05-01,25.5,12.9,16.69,0.00,11.6
2021-05-02,27.8,13.0,15.95,0.00,11.2
2021-05-03,31.1,15.1,15.33,0.00,13.0
2021-05-04,30.6,18.1,10.51,14.10,18.9
2021-05-05,18.0,16.3,2.14,22.60,16.2
2021-05-06,17.0,12.5,5.01,0.00,16.6
2021-05-07,18.9,9.1,15.57,0.00,9.3
2021-05-08,20.4,10.9,15.62,0.00,11.0
2021-05-09,22.5,10.2,15.23,0.00,11.4
2021-05-10,24.6,11.6,12.00,0.00,13.7
2021-05-11,18.3,11.6,9.85,6.90,14.8
2021-05-12,17.7,8.2,15.37,0.00,8.9
2021-05-13,18.8,6.4,15.09,0.00,9.2
2021-05-14,18.8,7.1,13.05,0.00,10.2
2021-05-15,19.5,8.7,12.05,0.00,9.4
2021-05-16,19.8,11.2,8.72,0.00,8.1
2021-05-17,20.0,12.1,11.04,0.00,13.8
2021-05-18,18.5,8.0,14.29,0.00,8.0
2021-05-19,18.2,7.9,13.76,0.00,7.7
2021-05-20,17.8,9.5,8.59,2.30,7.9
2021-05-21,18.7,12.2,4.77,31.80,19.8
2021-05-22,20.4,14.6,7.28,11.90,25.8
2021-05-23,16.1,13.5,7.80,0.00,40.6
2021-05-24,16.2,11.2,11.74,0.00,32.2
2021-05-25,18.1,8.4,14.01,0.00,18.0
2021-05-26,19.0,6.6,13.71,0.00,10.1
2021-05-27,21.3,7.7,13.76,0.00,12.4
2021-05-28,19.1,8.5,2.07,30.20,15.8
2021-05-29,20.4,12.1,11.60,8.30,18.6
2021-05-30,14.2,6.1,13.73,0.00,10.5
2021-05-31,16.7,3.1,13.57,0.00,10.6
2021-06-01,21.0,5.5,12.99,0.00,10.2
2021-06-02,22.0,9.7,10.44,0.00,18.0
2021-06-03,20.2,9.3,11.79,0.00,7.3
2021-06-04,27.3,9.6,12.33,0.00,10.9
2021-06-05,29.0,18.2,12.25,7.70,17.9
2021-06-06,19.3,15.4,3.73,3.10,16.1
2021-06-07,19.3,14.2,6.30,0.90,21.8
2021-06-08,18.9,15.8,3.61,38.60,18.2
2021-06-09,22.3,15.9,8.84,9.30,19.5
2021-06-10,19.5,13.0,5.04,6.70,7.8
2021-06-11,17.8,11.0,11.09,0.50,18.7
2021-06-12,17.8,7.8,12.47,0.00,16.2
2021-06-13,20.1,7.3,12.49,0.00,9.2
2021-06-14,21.2,8.1,12.34,0.00,10.2
2021-06-15,15.9,9.5,3.39,0.00,15.5
2021-06-16,14.4,9.3,7.79,0.20,14.8
2021-06-17,14.1,8.2,6.65,0.00,7.4
2021-06-18,15.2,8.6,5.87,0.00,9.4
2021-06-19,16.1,11.3,3.70,4.00,8.8
2021-06-20,16.2,12.9,3.41,0.40,7.4
2021-06-21,16.6,13.2,4.53,0.00,15.6
2021-06-22,18.0,13.0,5.30,0.00,14.0
2021-06-23,20.3,12.2,10.10,0.00,16.6
2021-06-24,21.9,15.2,4.50,1.50,24.2
2021-06-25,17.8,11.5,10.80,0.00,20.1
2021-06-26,17.9,11.6,2.03,44.20,15.0
2021-06-27,17.1,10.5,3.54,18.70,21.7
2021-06-28,11.3,6.8,12.21,0.00,28.1
2021-06-29,9.1,7.3,5.32,0.00,36.6
2021-06-30,12.0,8.5,3.32,0.00,24.2
2021-07-01,17.5,6.3,12.28,0.00,8.2
2021-07-02,19.2,6.2,12.35,0.00,13.0
2021-07-03,16.9,6.5,12.09,0.00,9.4
2021-07-04,16.5,5.1,10.08,0.00,10.7
2021-07-05,18.5,7.5,11.13,0.00,8.1
2021-07-06,20.1,9.3,10.98,0.00,13.8
2021-07-07,21.9,9.2,12.53,0.00,13.5
2021-07-08,21.4,9.8,12.63,0.00,9.0
2021-07-09,20.1,10.6,11.67,0.00,8.6
2021-07-10,22.6,9.7,12.94,0.00,16.9
2021-07-11,19.2,11.6,8.18,0.00,11.9
2021-07-12,24.1,10.7,12.54,0.00,8.9
2021-07-13,23.6,11.9,9.59,0.00,11.8
2021-07-14,22.4,15.0,9.57,0.20,16.4
2021-07-15,19.2,13.1,4.62,2.30,15.4
2021-07-16,16.5,9.2,11.68,0.00,11.7
2021-07-17,17.4,9.5,10.61,0.00,20.5
2021-07-18,12.1,7.6,12.82,0.00,42.9
2021-07-19,13.6,7.9,11.41,0.00,34.2
2021-07-20,15.1,4.4,14.16,0.00,13.0
2021-07-21,17.0,2.4,14.24,0.00,9.6
2021-07-22,19.4,3.4,14.04,0.00,9.9
2021-07-23,24.5,7.2,13.61,0.00,10.2
2021-07-24,26.7,8.9,13.91,0.00,10.5
2021-07-25,27.8,12.2,13.22,0.00,13.3
2021-07-26,22.1,14.6,5.25,13.50,15.7
2021-07-27,12.9,7.7,9.38,4.80,27.0
2021-07-28,10.0,5.4,12.50,0.50,32.1
2021-07-29,10.5,3.3,12.82,0.00,21.3
2021-07-30,13.0,1.3,14.93,0.00,10.0
2021-07-31,17.1,3.4,15.29,0.00,10.6
2021-08-01,18.4,5.8,14.51,0.00,8.3
2021-08-02,15.3,8.0,8.91,0.00,9.1
2021-08-03,15.2,6.3,10.92,0.00,10.5
2021-08-04,18.4,10.5,6.56,0.00,15.1
2021-08-05,21.8,12.6,12.28,0.00,18.8
2021-08-06,21.4,10.0,10.25,0.00,11.3
2021-08-07,26.2,12.1,15.36,0.00,10.6
2021-08-08,26.5,12.5,15.24,0.00,11.7
2021-08-09,28.0,14.1,12.86,4.50,12.7
2021-08-10,17.5,12.5,2.17,11.30,14.1
2021-08-11,13.7,9.6,10.56,0.00,12.7
2021-08-12,14.4,8.1,11.89,0.00,16.8
2021-08-13,18.3,10.2,10.39,0.00,25.2
2021-08-14,20.7,12.5,11.48,0.00,13.1
2021-08-15,18.8,13.3,7.27,1.00,13.3
2021-08-16,19.6,12.9,7.66,0.00,12.1
2021-08-17,26.3,13.2,15.35,0.00,8.3
2021-08-18,25.4,16.4,9.64,3.10,21.9
2021-08-19,32.2,18.9,16.96,0.00,21.0
2021-08-20,22.0,15.3,11.74,4.70,27.2
2021-08-21,20.0,14.3,8.04,0.00,19.8
2021-08-22,30.9,14.9,17.37,0.00,21.1
2021-08-23,19.1,14.8,12.73,7.20,25.8
2021-08-24,19.5,14.7,6.27,16.50,26.1
2021-08-25,20.7,16.1,4.32,37.40,14.8
2021-08-26,16.6,12.1,3.92,4.40,22.9
2021-08-27,19.6,7.7,17.98,0.00,11.3
2021-08-28,21.7,10.5,18.41,0.00,22.2
2021-08-29,23.0,14.3,15.84,0.00,14.3
2021-08-30,24.0,12.9,18.84,0.00,15.3
2021-08-31,26.3,14.3,19.30,0.00,11.8
2021-09-01,27.4,13.7,19.50,0.00,11.9
2021-09-02,27.9,15.2,15.57,0.70,14.5
2021-09-03,21.7,16.0,9.65,1.00,15.9
2021-09-04,19.8,14.1,13.29,10.30,18.8
2021-09-05,20.5,14.9,9.74,10.60,12.0
2021-09-06,21.6,13.9,13.77,0.00,24.8
2021-09-07,18.7,16.1,3.95,33.30,25.6
2021-09-08,23.3,17.0,5.95,21.70,20.3
2021-09-09,19.7,14.7,15.61,0.00,33.6
2021-09-10,17.5,14.7,8.10,0.10,28.2
2021-09-11,19.6,13.3,17.42,0.00,12.9
2021-09-12,26.9,10.5,20.87,0.00,13.1
2021-09-13,21.6,19.2,4.18,38.60,21.3
2021-09-14,24.5,16.8,8.06,5.50,14.8
2021-09-15,18.8,11.5,22.54,0.00,11.5
2021-09-16,19.5,9.1,22.38,0.00,16.5
2021-09-17,21.7,12.1,14.50,7.30,14.4
2021-09-18,24.5,14.1,15.38,0.00,12.8
2021-09-19,25.6,16.4,13.57,1.00,13.1
2021-09-20,28.9,19.7,13.07,10.00,20.9
2021-09-21,19.3,14.8,10.54,0.20,23.1
2021-09-22,20.1,12.8,18.34,0.00,23.5
2021-09-23,21.3,12.7,17.61,4.70,20.5
2021-09-24,20.0,14.8,9.16,0.00,9.1
2021-09-25,22.0,12.4,18.58,0.00,12.6
2021-09-26,25.3,13.2,22.76,0.00,13.7
2021-09-27,26.5,15.5,21.69,0.00,12.5
2021-09-28,21.1,17.1,5.59,11.30,16.9
2021-09-29,21.6,15.9,11.99,2.70,20.2
2021-09-30,22.8,15.2,15.71,9.70,24.1
2021-10-01,25.1,16.5,11.70,25.20,15.7
2021-10-02,21.6,14.9,22.23,0.00,16.5
2021-10-03,23.1,14.9,12.17,1.30,19.7
2021-10-04,18.5,13.8,11.47,0.40,13.5
2021-10-05,19.9,10.4,26.05,0.00,16.2
2021-10-06,23.5,12.8,12.45,0.00,20.2
2021-10-07,18.8,12.7,20.91,0.00,18.7
2021-10-08,21.5,11.5,19.77,2.60,23.2
2021-10-09,21.8,14.9,14.00,1.70,22.9
2021-10-10,24.1,17.4,16.21,0.00,27.4
2021-10-11,21.8,17.3,8.01,11.20,16.9
2021-10-12,25.7,16.8,20.13,3.30,8.4
2021-10-13,29.1,16.0,22.87,0.00,17.6
2021-10-14,28.2,18.8,16.87,0.50,19.3
2021-10-15,21.1,17.0,3.60,18.80,31.4
2021-10-16,18.6,16.1,7.38,0.90,19.9
2021-10-17,20.4,14.8,19.71,0.00,12.7
2021-10-18,22.0,13.5,22.27,0.00,19.3
2021-10-19,22.0,12.1,25.48,0.00,17.7
2021-10-20,22.3,10.7,23.36,0.00,22.6
2021-10-21,24.2,12.6,23.41,0.00,14.3
2021-10-22,24.6,13.8,26.21,0.00,14.9
2021-10-23,28.4,14.6,15.84,7.20,24.2
2021-10-24,22.8,13.6,27.09,5.50,23.7
2021-10-25,26.4,10.8,29.28,0.00,18.4
2021-10-26,29.8,13.0,28.96,0.00,9.5
2021-10-27,31.4,15.9,28.92,0.00,11.8
2021-10-28,29.0,15.0,29.23,0.00,26.3
2021-10-29,27.5,17.4,28.20,0.00,24.5
2021-10-30,28.5,18.9,26.99,0.00,23.4
2021-10-31,29.1,18.7,26.48,0.00,17.3
2021-11-01,29.1,17.8,27.15,0.00,17.5
2021-11-02,30.5,18.6,27.23,0.40,16.1
2021-11-03,27.7,20.0,17.07,6.30,13.3
2021-11-04,28.8,18.4,25.64,0.20,12.8
2021-11-05,30.3,19.6,26.09,0.00,17.9
2021-11-06,23.6,18.2,12.17,3.70,24.7
2021-11-07,22.2,16.5,20.92,0.00,16.8
2021-11-08,23.6,14.1,29.15,0.00,17.0
2021-11-09,24.5,13.9,30.19,0.00,18.7
2021-11-10,23.7,14.3,22.45,0.00,22.7
2021-11-11,23.4,16.5,20.66,0.00,25.8
2021-11-12,23.4,16.7,21.53,0.00,27.0
2021-11-13,27.0,15.1,30.35,0.00,24.8
2021-11-14,30.1,15.0,28.70,0.00,13.7
2021-11-15,30.8,19.7,23.94,0.10,18.3
2021-11-16,32.4,19.2,19.31,4.50,14.4
2021-11-17,22.6,17.5,4.76,16.20,21.3
2021-11-18,19.5,16.8,5.53,1.20,18.0
2021-11-19,22.7,15.9,16.71,0.50,12.0
2021-11-20,27.2,12.5,31.84,0.00,12.7
2021-11-21,31.0,13.7,31.42,0.00,10.2
2021-11-22,34.1,16.7,31.58,0.00,10.3
2021-11-23,25.0,17.7,27.16,0.00,24.8
2021-11-24,28.9,15.3,32.32,0.00,17.8
2021-11-25,34.7,15.8,23.89,19.00,14.2
2021-11-26,27.2,21.2,19.79,14.10,24.9
2021-11-27,26.3,20.9,20.45,2.40,19.1
2021-11-28,27.3,20.3,14.18,0.20,12.7
2021-11-29,24.5,20.7,18.03,0.70,37.6
2021-11-30,26.3,19.9,19.36,0.00,26.7
2021-12-01,24.6,18.2,20.45,0.40,18.8
2021-12-02,24.0,16.7,17.88,0.00,18.1
2021-12-03,26.1,17.3,23.47,0.00,26.2
2021-12-04,29.8,18.0,29.01,0.00,25.9
2021-12-05,28.2,20.0,25.15,1.90,21.3
2021-12-06,24.9,19.1,18.06,7.40,26.1
2021-12-07,25.4,18.2,29.24,0.00,24.8
2021-12-08,26.3,16.5,27.60,0.00,22.5
2021-12-09,25.8,17.0,23.12,0.40,22.0
2021-12-10,26.8,16.8,32.41,0.00,18.2
2021-12-11,28.3,17.1,29.36,0.00,17.4
2021-12-12,31.6,18.1,31.28,0.00,18.8
2021-12-13,33.0,20.8,22.92,1.40,17.4
2021-12-14,24.2,21.5,6.37,32.60,26.5
2021-12-15,27.5,21.2,13.45,25.80,21.1
2021-12-16,27.4,20.9,19.68,1.50,19.5
2021-12-17,26.4,20.0,21.58,1.90,24.8
2021-12-18,26.0,19.8,21.97,0.00,27.3
2021-12-19,29.2,19.1,31.14,0.00,21.1
2021-12-20,32.1,18.7,31.81,0.00,18.5
2021-12-21,30.2,19.8,29.50,0.00,17.2
2021-12-22,27.2,20.6,25.14,0.10,21.5
2021-12-23,26.4,18.3,23.84,0.10,20.2
2021-12-24,28.2,18.6,29.43,0.00,19.6
2021-12-25,31.1,17.5,32.48,0.00,14.2
2021-12-26,29.1,20.1,25.01,0.60,16.8
2021-12-27,31.6,18.1,28.53,0.00,17.8
2021-12-28,30.4,20.4,30.59,0.00,21.4
2021-12-29,30.4,18.9,32.41,0.00,28.0
2021-12-30,31.8,20.9,28.89,0.00,19.8
2021-12-31,33.3,22.1,29.70,0.00,16.1
2022-01-01,34.5,20.6,30.91,0.00,20.6
2022-01-02,37.4,21.1,27.42,3.00,19.4
2022-01-03,34.6,24.0,26.38,0.30,15.3
2022-01-04,30.9,24.8,12.55,2.50,10.5
2022-01-05,27.6,21.9,12.95,26.40,28.4
2022-01-06,25.5,20.2,19.56,0.10,22.4
2022-01-07,25.9,18.3,23.22,0.00,24.5
2022-01-08,27.0,18.1,28.31,0.00,27.3
2022-01-09,27.7,18.3,28.16,0.00,28.2
2022-01-10,30.4,18.3,30.99,0.00,21.3
2022-01-11,31.8,18.5,31.51,0.00,14.2
2022-01-12,33.5,19.3,31.84,0.00,16.8
2022-01-13,34.3,19.8,31.77,0.00,20.6
2022-01-14,36.6,20.2,30.33,0.00,17.4
2022-01-15,36.7,25.8,27.61,2.10,14.8
2022-01-16,36.5,26.0,26.51,4.70,20.5
2022-01-17,37.7,25.2,25.67,6.60,15.4
2022-01-18,32.1,24.6,22.15,0.90,15.2
2022-01-19,36.4,24.2,30.15,0.00,16.2
2022-01-20,36.6,24.5,28.67,1.40,17.2
2022-01-21,35.5,24.5,29.44,0.10,17.7
2022-01-22,38.7,25.3,27.99,0.20,13.0
2022-01-23,38.2,27.0,23.10,1.30,14.8
2022-01-24,35.8,25.7,28.08,0.00,17.1
2022-01-25,36.8,24.9,27.81,0.30,16.0
2022-01-26,37.5,25.4,23.90,10.50,16.2
2022-01-27,26.9,21.7,6.52,13.40,24.0
2022-01-28,25.2,19.5,19.63,0.00,22.2
2022-01-29,25.8,18.1,21.43,0.00,20.7
2022-01-30,27.9,19.2,20.95,0.00,20.2
2022-01-31,31.2,19.9,24.84,3.40,15.6
2022-02-01,29.2,21.3,21.34,0.30,15.9
2022-02-02,33.3,18.7,29.46,0.00,17.8
2022-02-03,35.4,21.4,26.02,0.00,14.7
2022-02-04,28.1,24.5,11.10,19.20,12.9
2022-02-05,30.1,22.5,18.18,18.40,15.2
2022-02-06,26.8,21.0,26.94,0.00,24.3
2022-02-07,25.9,17.2,25.68,0.00,19.8
2022-02-08,26.3,17.3,22.79,0.10,17.3
2022-02-09,26.6,17.4,23.72,0.40,18.4
2022-02-10,30.2,19.0,27.45,0.20,19.3
2022-02-11,32.0,20.3,26.84,0.40,14.7
2022-02-12,33.2,20.6,26.32,1.50,13.4
2022-02-13,24.5,20.4,6.03,8.00,11.5
2022-02-14,27.6,17.4,29.39,0.00,13.2
2022-02-15,30.2,16.7,28.86,0.00,14.2
2022-02-16,32.0,17.9,28.90,0.00,19.9
2022-02-17,32.0,17.9,26.67,0.10,20.2
2022-02-18,30.2,19.7,25.06,0.50,18.8
2022-02-19,30.9,18.4,26.87,0.00,17.8
2022-02-20,34.9,19.4,26.44,0.00,10.0
2022-02-21,30.4,22.9,16.48,4.90,19.8
2022-02-22,29.6,22.5,19.23,0.20,14.3
2022-02-23,30.2,21.4,23.09,0.00,16.1
2022-02-24,32.3,19.0,27.03,0.00,21.4
2022-02-25,33.1,22.4,21.22,4.10,14.9
2022-02-26,34.5,23.2,24.09,0.00,16.5
2022-02-27,36.0,23.6,21.04,0.50,13.5
2022-02-28,32.4,24.6,12.03,12.20,15.2
2022-03-01,28.1,22.9,16.98,5.00,14.3
2022-03-02,30.7,21.3,22.99,0.90,13.4
2022-03-03,31.7,20.3,24.94,0.00,16.9
2022-03-04,32.7,19.7,24.27,0.00,15.7
2022-03-05,35.0,22.1,23.97,1.20,9.1
2022-03-06,34.7,24.2,19.25,6.00,14.7
2022-03-07,34.6,23.0,19.07,9.00,21.1
2022-03-08,28.7,22.1,15.49,0.20,17.9
2022-03-09,30.2,23.1,15.87,1.10,20.2
2022-03-10,29.1,22.9,11.08,13.50,17.0
2022-03-11,23.2,20.3,3.06,7.40,19.7
2022-03-12,25.2,16.8,19.08,0.20,16.9
2022-03-13,22.1,20.0,4.12,5.60,16.3
2022-03-14,23.9,20.3,9.63,2.70,14.1
2022-03-15,26.7,20.4,18.28,1.10,17.1
2022-03-16,25.8,20.5,11.94,5.50,18.0
2022-03-17,29.0,17.5,23.82,0.00,13.6
2022-03-18,32.5,20.3,19.58,0.30,12.1
2022-03-19,24.6,18.3,10.22,1.60,22.3
2022-03-20,21.7,17.0,11.63,0.70,23.5
2022-03-21,24.7,15.3,19.15,0.00,25.6
2022-03-22,29.4,17.3,22.07,0.00,17.9
2022-03-23,23.5,20.0,5.72,24.10,12.0
2022-03-24,25.8,20.7,7.89,32.80,23.2
2022-03-25,23.8,18.6,16.40,0.10,21.1
2022-03-26,23.1,17.0,15.00,0.20,26.6
2022-03-27,25.5,16.6,17.23,0.00,16.3
2022-03-28,27.2,16.9,22.61,0.00,14.3
2022-03-29,31.2,16.0,21.93,0.00,13.9
2022-03-30,23.4,14.4,1.75,35.30,17.3
2022-03-31,18.9,11.1,20.52,0.00,11.1
2022-04-01,20.0,10.7,15.43,0.70,14.6
2022-04-02,24.3,13.9,18.17,0.30,18.0
2022-04-03,20.6,16.7,3.42,44.30,13.3
2022-04-04,21.8,19.0,3.89,26.70,9.1
2022-04-05,23.2,18.5,12.11,0.40,12.8
2022-04-06,26.3,15.5,18.40,0.00,14.1
2022-04-07,24.5,16.5,9.71,0.00,9.7
2022-04-08,24.3,18.1,10.43,8.70,15.5
2022-04-09,24.4,17.4,10.30,1.10,11.0
2022-04-10,26.5,17.8,14.50,0.10,17.9
2022-04-11,22.7,19.5,2.99,11.00,12.3
2022-04-12,25.3,19.0,12.02,0.70,12.9
2022-04-13,22.1,18.9,7.85,0.20,16.0
2022-04-14,20.3,13.8,17.76,0.70,16.3
2022-04-15,20.1,12.8,13.18,0.30,13.3
2022-04-16,21.1,13.1,11.79,0.00,10.5
2022-04-17,23.1,15.0,15.67,0.20,13.8
2022-04-18,23.8,13.9,15.39,0.00,13.0
2022-04-19,24.9,15.0,18.11,0.00,10.5
2022-04-20,24.8,13.6,16.93,0.00,12.1
2022-04-21,26.1,14.3,16.55,0.00,7.8
2022-04-22,26.7,14.2,16.96,0.00,15.3
2022-04-23,20.9,12.8,16.05,3.00,20.6
2022-04-24,24.6,10.2,18.04,0.00,11.9
2022-04-25,28.5,14.3,12.46,0.10,20.2
2022-04-26,27.2,19.2,11.30,3.10,17.3
2022-04-27,32.6,21.6,16.42,0.10,19.8
2022-04-28,25.5,16.7,5.76,9.90,23.7
2022-04-29,19.1,13.4,13.32,0.00,13.0
2022-04-30,20.4,11.1,11.79,1.40,15.0
2022-05-01,20.0,15.8,6.02,5.80,12.3
2022-05-02,17.8,14.2,4.18,16.90,20.2
2022-05-03,18.5,15.1,4.42,11.80,19.1
2022-05-04,20.0,17.2,4.85,7.90,25.1
2022-05-05,20.5,14.4,9.77,0.00,11.8
2022-05-06,20.3,13.1,14.14,0.00,6.9
2022-05-07,21.2,11.6,15.81,0.00,9.2
2022-05-08,21.8,10.5,15.51,0.00,9.0
2022-05-09,22.5,11.8,14.77,0.00,8.1
2022-05-10,21.4,12.7,6.11,10.00,7.4
2022-05-11,20.2,14.3,9.81,2.10,14.2
2022-05-12,18.9,12.3,11.44,0.50,9.5
2022-05-13,20.1,10.6,14.45,0.00,11.0
2022-05-14,18.8,11.7,6.46,16.30,11.8
2022-05-15,18.5,14.3,4.71,10.60,17.9
2022-05-16,14.4,8.9,11.62,0.00,29.7
