
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2019-05-16,28.9,24.0,17.45,0.40,12.6
2019-05-17,28.2,24.3,17.22,1.50,14.0
2019-05-18,28.3,24.3,15.19,2.70,13.0
2019-05-19,28.5,24.0,17.76,1.70,12.7
2019-05-20,27.3,24.5,15.24,2.80,16.4
2019-05-21,27.7,24.1,12.45,4.50,13.3
2019-05-22,29.2,24.1,20.07,1.20,12.3
2019-05-23,27.4,24.2,16.44,1.40,16.0
2019-05-24,28.3,24.3,17.10,3.00,15.9
2019-05-25,28.3,25.0,17.24,0.90,17.1
2019-05-26,28.7,23.8,18.06,1.20,15.5
2019-05-27,27.3,23.4,16.27,0.70,13.2
2019-05-28,28.1,23.7,18.07,1.20,18.2
2019-05-29,27.4,23.9,16.80,2.30,15.9
2019-05-30,27.4,24.7,15.83,3.20,16.0
2019-05-31,27.7,24.2,17.64,1.00,15.3
2019-06-01,28.7,23.5,19.47,0.40,13.2
2019-06-02,27.9,24.3,17.20,0.70,18.5
2019-06-03,27.7,23.8,16.70,2.20,18.3
2019-06-04,27.7,23.8,17.43,0.60,16.9
2019-06-05,27.2,23.5,17.39,1.00,16.6
2019-06-06,28.5,23.7,19.42,0.00,18.7
2019-06-07,28.2,24.1,19.22,0.00,16.5
2019-06-08,27.7,24.3,17.31,0.00,18.2
2019-06-09,28.2,23.9,16.41,0.00,18.6
2019-06-10,27.0,25.3,9.69,1.70,25.5
2019-06-11,26.8,24.1,14.09,3.10,20.7
2019-06-12,26.5,23.9,12.71,6.80,17.3
2019-06-13,25.8,23.6,9.08,14.90,17.5
2019-06-14,27.5,24.8,17.12,0.40,20.2
2019-06-15,26.6,24.2,13.42,4.50,23.4
2019-06-16,24.3,23.0,2.33,78.20,21.6
2019-06-17,23.8,22.4,3.47,43.40,10.0
2019-06-18,27.2,22.8,13.86,7.10,14.4
2019-06-19,27.8,23.6,19.50,0.20,18.3
2019-06-20,27.3,23.6,19.35,0.20,18.4
2019-06-21,27.6,24.1,17.33,0.00,22.6
2019-06-22,27.7,23.9,17.70,0.10,22.1
2019-06-23,27.1,23.7,17.60,0.70,19.4
2019-06-24,25.7,22.4,17.00,1.60,13.8
2019-06-25,27.6,23.5,18.79,0.60,16.9
2019-06-26,26.3,23.2,15.36,1.20,14.2
2019-06-27,26.6,22.9,13.87,3.70,19.6
2019-06-28,26.3,23.1,15.97,1.90,19.9
2019-06-29,26.4,23.1,14.70,4.50,22.4
2019-06-30,27.1,22.8,17.38,2.70,20.5
2019-07-01,26.4,22.8,14.80,3.00,18.1
2019-07-02,27.5,22.6,17.65,0.40,12.7
2019-07-03,26.6,21.9,14.80,1.80,7.7
2019-07-04,27.5,21.8,17.16,1.00,14.9
2019-07-05,28.0,23.3,18.33,0.40,16.9
2019-07-06,27.7,23.7,16.66,0.00,14.3
2019-07-07,27.4,21.7,16.39,0.40,13.8
2019-07-08,26.6,22.5,17.38,2.50,20.1
2019-07-09,26.4,22.3,17.55,1.90,17.6
2019-07-10,26.1,22.7,14.54,4.50,18.6
2019-07-11,25.9,22.6,13.15,8.70,17.2
2019-07-12,26.9,23.3,19.26,0.00,17.3
2019-07-13,25.4,22.6,15.22,4.30,15.4
2019-07-14,25.6,22.2,14.62,1.00,16.0
2019-07-15,26.3,23.5,18.32,0.00,18.2
2019-07-16,26.8,22.4,17.68,0.00,15.4
2019-07-17,26.8,22.1,16.25,0.00,16.1
2019-07-18,27.0,22.9,20.16,0.00,22.4
2019-07-19,25.8,22.7,14.83,5.00,22.2
2019-07-20,24.2,21.8,11.24,11.50,19.5
2019-07-21,25.4,21.6,12.41,5.00,21.1
2019-07-22,25.1,22.0,13.37,13.30,22.2
2019-07-23,24.8,22.0,12.02,9.80,16.1
2019-07-24,24.6,22.0,8.01,14.20,14.8
2019-07-25,25.3,23.0,15.72,3.20,19.0
2019-07-26,25.6,22.0,15.83,5.20,20.9
2019-07-27,25.2,21.6,16.33,6.00,18.8
2019-07-28,26.0,22.6,14.23,5.20,19.3
2019-07-29,25.8,22.2,16.17,2.50,18.9
2019-07-30,25.3,22.3,16.20,1.80,17.6
2019-07-31,25.0,22.3,13.50,7.40,15.8
2019-08-01,25.6,22.3,16.29,4.60,16.4
2019-08-02,25.9,22.2,15.04,2.40,18.9
2019-08-03,26.5,22.9,17.90,0.00,20.9
2019-08-04,26.8,23.0,17.70,1.50,19.1
2019-08-05,26.2,23.2,16.21,3.20,27.3
2019-08-06,25.2,23.1,15.70,3.80,26.5
2019-08-07,25.7,22.3,15.80,1.40,22.2
2019-08-08,24.5,21.6,14.32,4.90,20.4
2019-08-09,26.5,22.6,19.78,0.20,19.8
2019-08-10,26.9,23.2,20.65,0.00,19.2
2019-08-11,26.5,23.2,18.87,0.00,17.3
2019-08-12,25.8,21.9,16.11,2.10,20.4
2019-08-13,26.0,22.0,18.33,1.00,16.5
2019-08-14,25.3,22.5,12.44,4.30,13.7
2019-08-15,25.8,22.7,17.08,2.40,22.5
2019-08-16,25.2,22.0,16.63,6.40,20.7
2019-08-17,25.5,22.4,17.12,2.90,22.7
2019-08-18,25.9,22.3,16.47,1.10,18.2
2019-08-19,26.4,22.2,20.09,1.20,18.7
2019-08-20,25.9,22.8,20.20,0.20,19.7
2019-08-21,27.1,22.5,21.98,0.00,17.1
2019-08-22,26.1,21.9,16.82,1.60,19.8
2019-08-23,26.1,22.5,18.76,0.20,20.3
2019-08-24,25.5,22.2,16.15,3.30,18.7
2019-08-25,25.3,21.7,17.37,2.70,20.6
2019-08-26,25.2,22.4,17.19,3.50,21.8
2019-08-27,25.4,22.3,17.29,5.30,22.6
2019-08-28,24.9,22.0,15.13,1.40,22.0
2019-08-29,26.3,22.5,24.12,0.00,18.4
2019-08-30,25.2,21.8,16.02,1.40,19.1
2019-08-31,26.0,22.2,18.45,2.50,17.9
2019-09-01,26.3,22.1,17.33,4.30,15.1
2019-09-02,26.1,22.0,17.73,2.30,16.0
2019-09-03,26.4,23.2,18.22,0.70,18.2
2019-09-04,25.6,22.6,13.10,2.00,16.6
2019-09-05,27.1,22.5,20.67,0.30,18.5
2019-09-06,26.5,22.6,21.62,1.20,24.0
2019-09-07,25.6,22.7,16.71,2.10,25.9
2019-09-08,25.8,23.2,14.47,2.20,23.8
2019-09-09,26.8,23.0,21.96,0.70,21.4
2019-09-10,27.2,23.4,22.20,0.00,18.7
2019-09-11,26.2,23.0,18.95,1.90,21.4
2019-09-12,26.7,23.2,19.18,1.90,22.9
2019-09-13,26.7,23.0,19.26,0.30,16.9
2019-09-14,27.4,23.0,22.77,0.00,17.1
2019-09-15,27.6,22.7,23.41,0.00,17.4
2019-09-16,27.5,22.7,23.56,0.90,20.0
2019-09-17,25.4,22.9,16.13,3.90,17.4
2019-09-18,26.5,22.7,18.76,2.10,19.8
2019-09-19,26.9,23.3,21.59,0.00,19.5
2019-09-20,25.9,23.0,16.52,2.40,20.0
2019-09-21,26.6,22.9,18.80,3.50,18.2
2019-09-22,27.5,23.3,21.43,0.20,14.5
2019-09-23,26.9,22.9,20.49,1.70,21.2
2019-09-24,27.4,23.2,25.17,0.00,23.4
2019-09-25,26.4,22.8,20.37,1.10,19.7
2019-09-26,26.7,23.2,20.79,0.20,17.3
2019-09-27,27.9,23.2,23.44,0.00,13.4
2019-09-28,28.1,22.9,22.09,0.00,14.3
2019-09-29,27.8,23.5,22.15,0.00,15.8
2019-09-30,27.8,23.8,21.78,0.30,16.1
2019-10-01,27.6,23.5,22.49,0.10,17.2
2019-10-02,26.9,23.1,20.08,1.10,17.4
2019-10-03,27.0,23.5,20.89,1.90,20.9
2019-10-04,27.1,23.4,20.66,0.40,22.9
2019-10-05,27.1,23.2,20.01,0.90,19.1
2019-10-06,27.3,22.7,21.66,0.40,15.9
2019-10-07,27.4,22.8,21.09,0.70,16.6
2019-10-08,26.9,23.7,20.26,1.70,19.0
2019-10-09,26.7,23.6,21.27,2.90,20.6
2019-10-10,27.0,23.4,18.63,0.90,21.9
2019-10-11,27.1,23.7,20.13,1.80,25.1
2019-10-12,27.3,23.6,21.64,0.00,26.2
2019-10-13,26.8,23.6,19.00,3.30,23.8
2019-10-14,27.5,23.4,21.60,0.40,18.4
2019-10-15,27.4,23.5,21.41,0.30,17.3
2019-10-16,27.0,23.8,20.19,0.90,19.9
2019-10-17,28.3,23.2,25.35,0.40,20.4
2019-10-18,26.3,22.9,18.18,2.60,15.0
2019-10-19,27.1,23.7,16.43,1.50,14.5
2019-10-20,27.9,23.5,21.66,0.00,15.1
2019-10-21,27.9,23.4,21.47,0.00,17.1
2019-10-22,28.7,23.0,25.24,0.00,14.8
2019-10-23,29.1,22.9,24.93,0.00,16.1
2019-10-24,28.0,24.0,23.14,0.00,18.5
2019-10-25,28.1,23.7,19.90,0.00,20.2
2019-10-26,28.1,24.1,22.87,0.50,19.5
2019-10-27,28.2,23.3,23.97,1.80,18.9
2019-10-28,27.9,23.6,22.45,0.00,23.4
2019-10-29,27.5,23.4,21.29,0.00,18.1
2019-10-30,28.6,23.9,24.60,0.00,17.3
2019-10-31,28.2,23.8,26.86,0.00,18.1
2019-11-01,28.3,23.6,23.60,0.00,17.3
2019-11-02,29.0,24.1,26.12,0.00,18.9
2019-11-03,28.4,24.0,23.55,0.10,18.2
2019-11-04,28.2,23.9,21.74,1.10,17.8
2019-11-05,28.8,23.6,25.22,0.00,16.8
2019-11-06,28.6,24.4,20.10,0.40,17.7
2019-11-07,28.0,24.3,18.67,0.70,19.6
2019-11-08,28.0,24.0,19.25,1.90,19.0
2019-11-09,28.1,23.9,21.21,1.50,19.1
2019-11-10,28.6,24.2,20.67,0.10,17.0
2019-11-11,28.8,24.4,22.47,0.00,18.6
2019-11-12,28.7,24.1,23.90,0.10,19.4
2019-11-13,29.0,23.7,25.41,0.10,19.6
2019-11-14,28.7,24.4,23.83,0.00,16.8
2019-11-15,29.2,24.1,24.39,0.10,15.1
2019-11-16,29.1,24.3,21.90,0.00,16.4
2019-11-17,29.3,24.3,21.93,0.00,16.3
2019-11-18,28.2,23.9,23.02,1.40,18.4
2019-11-19,27.7,24.6,19.89,0.30,18.7
2019-11-20,27.9,24.2,19.90,0.10,17.1
2019-11-21,29.1,24.0,26.15,0.00,16.1
2019-11-22,28.9,24.0,24.56,0.00,16.6
2019-11-23,29.8,24.2,26.80,0.00,16.1
2019-11-24,31.1,24.1,26.52,0.00,18.7
2019-11-25,29.3,25.1,17.10,0.10,17.5
2019-11-26,29.4,24.5,22.11,0.80,16.0
2019-11-27,28.9,24.2,23.52,1.10,16.6
2019-11-28,29.0,24.1,23.90,0.10,15.1
2019-11-29,29.5,24.1,25.05,0.00,16.6
2019-11-30,29.7,24.3,25.94,0.00,16.8
2019-12-01,29.8,24.7,24.30,0.00,16.0
2019-12-02,30.8,24.5,25.14,0.00,17.0
2019-12-03,30.5,24.4,25.77,0.00,16.3
2019-12-04,29.5,24.7,23.58,0.00,19.0
2019-12-05,30.2,23.3,24.26,1.00,15.6
2019-12-06,30.3,24.8,23.59,0.40,14.3
2019-12-07,30.6,25.2,23.41,0.10,16.7
2019-12-08,29.2,25.2,21.64,1.40,16.5
2019-12-09,29.7,24.7,25.58,0.00,15.2
2019-12-10,29.3,24.7,23.13,0.00,16.9
2019-12-11,29.6,24.8,22.46,0.30,16.5
2019-12-12,28.6,24.4,21.93,0.70,16.7
2019-12-13,29.2,24.5,21.56,0.00,16.5
2019-12-14,29.5,24.8,24.09,0.00,18.9
2019-12-15,28.1,23.5,20.30,4.00,20.0
2019-12-16,28.3,23.5,21.49,3.00,14.9
2019-12-17,28.1,24.4,20.06,0.60,17.1
2019-12-18,29.0,24.2,23.66,0.10,16.8
2019-12-19,28.9,24.7,21.23,1.20,20.6
2019-12-20,28.4,25.2,21.16,0.20,22.3
2019-12-21,28.9,25.2,22.83,0.30,20.7
2019-12-22,28.1,24.6,21.18,0.50,20.4
2019-12-23,30.0,25.1,24.97,0.00,17.9
2019-12-24,29.3,25.2,20.20,0.00,17.6
2019-12-25,29.3,25.0,21.37,0.70,18.2
2019-12-26,28.6,24.5,21.80,0.10,17.4
2019-12-27,29.3,24.1,22.64,0.70,15.5
2019-12-28,29.7,24.4,23.61,0.00,16.6
2019-12-29,29.2,25.0,20.79,0.00,16.8
2019-12-30,28.0,24.9,19.44,1.90,15.6
2019-12-31,29.3,25.0,20.50,0.10,14.3
2020-01-01,29.0,25.3,18.21,1.20,12.3
2020-01-02,29.8,25.1,23.41,0.50,14.4
2020-01-03,29.1,25.5,21.22,1.40,14.8
2020-01-04,30.4,25.1,23.10,0.00,18.1
2020-01-05,29.4,24.8,19.43,0.00,14.2
2020-01-06,29.9,25.1,23.05,0.00,15.9
2020-01-07,29.7,25.4,22.90,1.20,17.7
2020-01-08,28.9,25.2,19.87,1.30,15.0
2020-01-09,28.8,25.0,21.02,1.00,15.9
2020-01-10,29.7,25.2,24.63,0.00,16.9
2020-01-11,30.2,25.3,26.17,0.10,18.2
2020-01-12,30.3,25.6,24.97,0.00,16.9
2020-01-13,30.3,25.4,22.65,0.00,16.6
2020-01-14,30.0,25.5,23.64,0.00,16.3
2020-01-15,30.1,25.3,24.57,0.00,17.8
2020-01-16,30.0,25.7,21.01,0.00,18.2
2020-01-17,30.7,26.1,22.52,1.50,19.9
2020-01-18,30.3,25.7,24.17,0.20,18.3
2020-01-19,30.3,25.6,25.56,0.00,16.7
2020-01-20,29.6,25.4,22.48,0.40,15.9
2020-01-21,30.6,25.1,20.83,4.70,16.3
2020-01-22,30.1,25.3,20.69,5.70,15.1
2020-01-23,28.9,24.8,15.98,1.90,17.3
2020-01-24,28.9,26.0,14.35,0.20,12.6
2020-01-25,29.7,26.0,20.03,1.70,15.7
2020-01-26,30.1,25.9,23.20,0.80,14.9
2020-01-27,29.7,25.5,23.16,1.20,16.4
2020-01-28,29.4,25.3,22.33,1.10,17.9
2020-01-29,29.1,25.3,19.54,0.80,18.7
2020-01-30,28.2,25.3,18.81,2.50,15.9
2020-01-31,29.9,25.2,22.60,0.40,12.7
2020-02-01,29.7,24.5,17.88,5.90,13.8
2020-02-02,28.8,25.4,16.33,2.70,12.3
2020-02-03,28.5,24.8,16.58,8.10,15.8
2020-02-04,29.7,24.8,22.32,2.20,17.4
2020-02-05,29.9,25.7,24.28,0.90,15.2
2020-02-06,29.1,24.0,22.10,2.10,15.0
2020-02-07,29.8,24.9,23.05,0.60,16.6
2020-02-08,29.7,25.8,22.81,0.10,14.7
2020-02-09,30.7,26.0,24.88,0.40,17.9
2020-02-10,29.4,25.1,22.82,1.60,17.9
2020-02-11,30.1,25.0,25.64,1.80,17.6
2020-02-12,29.5,24.2,23.41,1.80,17.0
2020-02-13,28.9,24.9,14.77,7.80,14.5
2020-02-14,29.2,25.9,20.66,2.00,18.0
2020-02-15,30.4,25.7,27.69,0.00,16.3
2020-02-16,29.0,25.0,20.88,2.00,14.8
2020-02-17,30.0,25.9,22.85,1.30,19.3
2020-02-18,29.9,26.2,22.46,0.70,18.7
2020-02-19,29.1,25.0,19.04,0.80,17.1
2020-02-20,27.8,24.1,10.07,8.70,15.3
2020-02-21,28.7,23.8,19.14,2.90,17.1
2020-02-22,29.8,25.6,22.83,1.00,14.1
2020-02-23,30.0,25.5,21.43,0.90,14.8
2020-02-24,29.1,25.6,18.99,1.50,15.6
2020-02-25,29.3,25.9,23.18,0.60,17.1
2020-02-26,29.8,25.9,21.02,0.80,19.1
2020-02-27,30.2,26.0,23.59,0.20,12.9
2020-02-28,30.9,25.8,24.08,1.80,17.7
2020-02-29,29.2,25.6,19.01,1.10,17.7
2020-03-01,28.9,25.7,18.84,0.90,15.3
2020-03-02,31.0,25.6,23.14,0.50,14.3
2020-03-03,30.3,26.4,21.55,0.90,14.1
2020-03-04,30.4,26.6,21.16,4.80,14.9
2020-03-05,30.9,26.1,25.43,0.00,15.3
2020-03-06,30.9,26.3,22.23,0.90,17.0
2020-03-07,30.1,26.2,21.04,2.20,14.5
2020-03-08,31.2,26.3,25.70,0.00,16.2
2020-03-09,30.4,26.4,23.99,0.00,15.5
2020-03-10,30.3,24.2,22.07,1.60,12.6
2020-03-11,29.6,25.0,21.43,4.40,15.3
2020-03-12,28.9,24.6,19.98,6.20,15.3
2020-03-13,29.8,26.0,17.93,1.00,13.3
2020-03-14,28.8,26.3,10.72,3.50,13.8
2020-03-15,28.6,24.0,16.04,20.60,14.7
2020-03-16,27.6,23.8,5.96,3.80,7.3
2020-03-17,29.1,24.8,19.01,6.60,13.8
2020-03-18,30.2,24.3,19.67,6.30,13.5
2020-03-19,29.0,24.2,18.85,1.80,13.3
2020-03-20,30.4,25.6,23.23,0.30,14.5
2020-03-21,30.8,25.4,22.91,0.70,15.8
2020-03-22,31.5,25.4,24.37,1.10,13.0
2020-03-23,31.0,25.1,23.16,4.30,11.5
2020-03-24,29.7,25.1,19.50,3.20,11.2
2020-03-25,28.8,24.9,16.44,5.20,9.9
2020-03-26,29.4,24.5,22.42,0.60,11.7
2020-03-27,28.8,24.8,20.48,1.80,18.1
2020-03-28,30.0,24.7,22.94,1.60,14.7
2020-03-29,28.4,24.9,15.90,15.60,13.5
2020-03-30,27.6,24.6,9.80,6.50,13.3
2020-03-31,29.0,23.8,21.17,2.00,16.6
2020-04-01,28.4,25.1,18.97,1.70,16.8
2020-04-02,29.0,25.6,16.79,2.50,15.1
2020-04-03,28.2,25.0,16.11,7.20,12.7
2020-04-04,29.5,25.0,19.13,2.00,12.4
2020-04-05,30.0,26.0,20.68,1.30,15.8
2020-04-06,29.2,25.3,20.35,0.90,15.6
2020-04-07,29.4,25.8,20.97,0.40,16.8
2020-04-08,30.1,25.8,21.71,0.00,14.8
2020-04-09,30.3,25.4,21.69,0.00,12.2
2020-04-10,29.7,25.7,18.30,3.30,13.7
2020-04-11,29.8,25.2,21.14,1.40,14.2
2020-04-12,29.8,25.3,21.26,0.50,15.0
2020-04-13,30.0,26.1,23.22,0.00,13.6
2020-04-14,29.7,25.2,21.25,0.60,12.9
2020-04-15,29.1,25.0,17.30,1.90,10.3
2020-04-16,26.8,23.9,10.30,23.90,12.8
2020-04-17,28.8,24.8,18.30,5.20,14.0
2020-04-18,28.8,23.8,17.37,5.50,12.1
2020-04-19,27.8,23.6,15.29,2.30,13.4
2020-04-20,28.5,23.7,16.97,4.90,15.2
2020-04-21,27.8,24.9,15.35,5.30,12.4
2020-04-22,28.8,23.3,19.33,4.60,9.0
2020-04-23,28.7,23.6,17.67,4.30,11.7
2020-04-24,27.8,24.7,16.77,2.10,12.9
2020-04-25,27.9,24.7,16.51,5.80,18.4
2020-04-26,26.2,23.7,9.80,13.90,12.8
2020-04-27,27.8,23.4,17.61,0.70,14.9
2020-04-28,28.8,25.1,20.90,0.10,19.4
2020-04-29,29.2,25.2,20.22,0.00,19.0
2020-04-30,26.8,24.7,11.37,8.50,13.5
2020-05-01,28.5,23.6,19.08,0.90,13.5
2020-05-02,29.1,25.7,19.25,0.30,16.3
2020-05-03,28.7,25.3,18.15,1.40,15.5
2020-05-04,29.3,25.4,19.44,0.10,18.3
2020-05-05,28.8,25.7,17.02,2.60,20.9
2020-05-06,27.9,25.6,15.09,0.90,15.8
2020-05-07,29.4,25.1,20.15,0.00,17.1
2020-05-08,29.1,25.1,21.82,0.00,16.1
2020-05-09,28.6,24.0,18.67,1.60,19.5
2020-05-10,28.1,23.8,17.11,0.90,16.2
2020-05-11,27.9,24.6,17.94,2.30,16.6
2020-05-12,27.9,23.8,18.01,2.90,17.0
2020-05-13,28.0,24.9,16.02,4.00,17.9
2020-05-14,28.5,24.7,16.33,4.40,16.7
2020-05-15,27.1,24.2,10.53,4.50,13.6
2020-05-16,27.2,24.5,14.54,1.80,10.8
2020-05-17,27.9,24.0,17.55,2.30,11.2
2020-05-18,28.5,24.2,17.13,2.20,13.7
2020-05-19,27.4,24.5,15.94,2.80,18.2
2020-05-20,27.2,24.1,12.33,4.50,16.4
2020-05-21,27.9,24.3,15.75,1.90,17.5
2020-05-22,28.6,24.8,17.17,3.90,16.1
2020-05-23,26.1,24.2,4.64,18.40,22.2
2020-05-24,26.9,23.5,11.39,12.20,10.6
2020-05-25,27.6,23.5,8.27,9.20,5.7
2020-05-26,28.0,23.0,12.60,1.20,8.4
2020-05-27,29.2,24.5,16.38,1.00,9.1
2020-05-28,27.7,24.2,15.72,2.60,13.2
2020-05-29,26.2,23.9,9.96,5.30,19.9
2020-05-30,25.9,22.5,7.46,8.80,13.4
2020-05-31,27.7,23.0,16.25,1.80,11.2
2020-06-01,28.0,23.7,18.10,1.20,11.5
2020-06-02,27.8,23.1,15.98,1.70,11.4
2020-06-03,27.6,24.0,16.61,0.90,12.5
2020-06-04,27.0,24.6,16.25,2.30,17.6
2020-06-05,27.7,23.7,16.82,3.90,19.8
2020-06-06,26.9,23.8,16.39,4.60,18.6
2020-06-07,25.9,23.2,8.54,32.50,11.7
2020-06-08,26.9,23.1,4.38,17.20,16.2
2020-06-09,26.9,23.3,14.53,5.00,14.2
2020-06-10,25.8,23.1,12.30,7.20,14.1
2020-06-11,27.8,24.2,16.14,2.40,18.5
2020-06-12,27.7,23.7,16.36,1.80,18.6
2020-06-13,27.0,23.9,15.81,4.60,16.7
2020-06-14,27.1,23.2,13.02,5.00,18.5
2020-06-15,26.1,23.6,13.82,7.30,17.1
2020-06-16,26.9,23.9,13.44,4.20,21.6
2020-06-17,26.7,23.2,15.32,3.00,23.3
2020-06-18,27.1,23.7,12.56,2.30,20.3
2020-06-19,25.4,22.9,7.69,35.90,18.9
2020-06-20,26.8,23.4,16.02,2.90,25.0
2020-06-21,27.2,22.7,16.97,1.50,25.1
2020-06-22,28.0,24.4,19.79,0.00,20.4
2020-06-23,27.2,23.4,15.76,0.10,23.1
2020-06-24,26.8,22.8,18.02,0.80,19.2
2020-06-25,27.8,23.3,16.31,1.20,19.5
2020-06-26,25.9,22.5,14.86,4.40,17.1
2020-06-27,26.0,22.8,16.11,1.30,13.5
2020-06-28,26.0,22.6,15.68,6.70,13.3
2020-06-29,26.9,23.9,16.56,0.50,19.7
2020-06-30,25.9,23.1,15.82,1.90,16.8
2020-07-01,27.2,23.3,18.31,1.40,13.9
2020-07-02,25.9,22.2,14.34,1.40,11.1
2020-07-03,26.6,22.8,15.41,1.90,13.3
2020-07-04,27.3,22.7,20.11,0.00,17.3
2020-07-05,25.1,23.1,10.50,16.70,16.6
2020-07-06,25.7,22.9,12.67,6.10,23.2
2020-07-07,26.0,21.7,15.74,0.80,18.2
2020-07-08,26.7,22.2,17.21,0.90,12.7
2020-07-09,26.2,23.0,13.28,2.80,11.9
2020-07-10,27.1,23.8,16.78,0.80,18.0
2020-07-11,25.3,23.1,14.70,2.60,21.6
2020-07-12,27.1,23.2,18.76,1.50,22.7
2020-07-13,26.7,23.4,17.16,0.00,17.9
2020-07-14,27.4,22.3,20.25,0.00,14.9
2020-07-15,27.1,22.9,17.69,0.60,15.6
2020-07-16,26.1,22.8,13.34,2.50,23.8
2020-07-17,25.2,22.3,15.60,16.20,20.3
2020-07-18,26.2,23.3,12.54,5.30,21.7
2020-07-19,24.8,22.6,14.16,2.70,18.5
2020-07-20,26.1,22.9,14.43,3.10,24.8
2020-07-21,26.6,23.1,16.36,0.30,21.5
2020-07-22,26.6,23.2,17.00,0.00,18.4
2020-07-23,26.4,22.7,18.46,0.50,20.1
2020-07-24,26.5,23.0,17.15,0.60,20.5
2020-07-25,25.0,23.3,15.76,2.00,24.5
2020-07-26,25.1,22.8,13.67,3.70,23.7
2020-07-27,27.0,23.6,19.32,0.40,23.0
2020-07-28,26.7,23.2,20.41,0.50,19.0
2020-07-29,25.6,22.4,15.59,3.90,23.3
2020-07-30,26.3,22.0,19.05,0.90,22.7
2020-07-31,25.4,21.6,16.25,5.50,19.5
2020-08-01,25.8,22.3,16.06,4.80,22.9
2020-08-02,26.0,23.0,16.83,2.60,23.9
2020-08-03,26.3,23.1,19.24,0.00,24.6
2020-08-04,26.0,22.5,20.33,0.40,24.4
2020-08-05,26.4,22.8,19.68,0.70,26.6
2020-08-06,25.7,23.0,16.86,0.90,28.5
2020-08-07,26.0,23.2,19.46,0.80,23.6
2020-08-08,25.9,22.1,18.64,1.60,18.9
2020-08-09,25.8,22.1,16.94,3.80,22.6
2020-08-10,26.5,22.8,19.14,0.10,21.7
2020-08-11,26.6,22.4,19.35,0.00,19.3
2020-08-12,25.7,22.1,17.49,2.60,18.6
2020-08-13,25.6,21.9,17.80,2.90,18.9
2020-08-14,26.9,22.5,21.72,0.00,16.0
2020-08-15,27.2,22.7,21.13,0.00,16.6
2020-08-16,26.6,22.7,18.67,1.60,20.2
2020-08-17,26.4,23.4,19.16,0.00,18.9
2020-08-18,26.5,22.7,18.71,1.80,18.2
2020-08-19,27.6,23.2,22.09,0.00,14.7
2020-08-20,27.5,22.8,18.14,0.90,19.9
2020-08-21,26.2,22.7,18.52,3.10,20.9
2020-08-22,26.8,22.5,19.53,0.80,20.3
2020-08-23,26.6,23.2,19.25,0.60,18.1
2020-08-24,27.2,22.1,22.57,0.00,15.8
2020-08-25,27.8,21.5,23.28,0.00,18.0
2020-08-26,26.1,22.5,18.12,0.20,22.4
2020-08-27,26.9,22.7,23.34,0.00,20.3
2020-08-28,27.1,22.5,17.01,0.60,16.4
2020-08-29,26.7,22.6,15.71,1.80,21.3
2020-08-30,27.5,23.0,20.63,0.80,20.8
2020-08-31,26.5,22.7,19.71,1.10,23.1
2020-09-01,26.1,22.3,20.34,4.00,23.1
2020-09-02,25.7,22.4,18.97,5.00,20.0
2020-09-03,25.6,21.7,17.09,2.10,19.9
2020-09-04,26.3,23.0,15.06,0.90,20.3
2020-09-05,26.1,22.8,16.70,0.20,20.6
2020-09-06,26.8,22.4,21.83,0.00,20.6
2020-09-07,27.2,22.5,23.15,0.00,16.6
2020-09-08,27.7,23.1,23.75,0.00,16.9
2020-09-09,25.7,22.4,16.08,2.70,18.1
2020-09-10,26.9,23.2,20.69,2.10,20.9
2020-09-11,25.7,22.5,14.30,1.10,24.8
2020-09-12,26.3,22.7,20.33,0.00,22.6
2020-09-13,27.3,23.2,23.77,0.00,20.2
2020-09-14,26.7,22.6,19.83,1.50,19.5
2020-09-15,27.1,22.7,21.24,1.10,19.6
2020-09-16,25.7,23.0,16.87,1.40,21.1
2020-09-17,27.0,22.7,20.32,0.00,18.3
2020-09-18,26.3,21.6,19.13,1.60,15.4
2020-09-19,27.1,22.9,17.90,1.50,16.0
2020-09-20,27.4,23.7,16.73,0.60,14.6
2020-09-21,27.4,23.9,18.92,1.20,16.9
2020-09-22,27.4,23.7,18.91,0.30,16.4
2020-09-23,27.5,23.5,20.36,0.00,19.1
2020-09-24,27.3,23.1,20.44,0.10,17.8
2020-09-25,27.3,22.7,20.57,0.40,17.1
2020-09-26,27.5,23.1,20.56,0.10,16.2
2020-09-27,28.0,22.8,21.50,0.00,19.8
2020-09-28,27.4,24.1,19.12,0.90,20.4
2020-09-29,27.7,23.8,22.09,0.00,18.0
2020-09-30,27.9,23.8,23.21,0.50,21.8
2020-10-01,27.9,23.8,21.84,0.00,23.8
2020-10-02,27.0,23.8,17.75,1.00,23.4
2020-10-03,28.1,24.0,22.78,0.10,20.6
2020-10-04,28.0,23.3,24.39,0.80,18.1
2020-10-05,27.1,23.6,19.21,1.10,22.3
2020-10-06,28.3,23.7,25.78,0.00,17.1
2020-10-07,28.7,23.8,20.80,0.40,17.2
2020-10-08,28.4,23.9,20.44,0.60,14.9
2020-10-09,29.0,23.9,21.96,0.80,17.2
2020-10-10,29.6,24.1,24.87,0.00,16.9
2020-10-11,29.2,23.9,24.84,0.00,15.6
