,time,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,rain_sum,windspeed_10m_max
108,2018-04-19,27.6,23.7,17.65,1.5,16.1
109,2018-04-20,27.8,23.4,19.18,0.1,15.2
110,2018-04-21,27.2,23.7,17.58,3.0,15.6
111,2018-04-22,26.6,23.6,17.31,5.8,15.0
112,2018-04-23,27.3,23.5,18.14,6.1,18.2
113,2018-04-24,28.7,23.7,20.92,2.7,15.8
114,2018-04-25,26.5,22.9,8.32,17.0,14.3
115,2018-04-26,27.9,24.6,20.43,0.7,17.9
116,2018-04-27,27.4,24.0,18.58,2.2,17.4
117,2018-04-28,28.3,24.3,19.5,0.7,16.6
118,2018-04-29,27.7,23.4,18.05,4.5,17.7
119,2018-04-30,26.1,23.7,12.13,8.1,12.8
120,2018-05-01,27.6,24.0,16.2,1.1,16.3
121,2018-05-02,27.6,23.6,17.87,1.7,15.8
122,2018-05-03,26.9,23.4,16.13,2.3,17.1
123,2018-05-04,28.3,23.6,20.76,2.0,21.9
124,2018-05-05,27.7,24.2,13.91,2.0,19.0
125,2018-05-06,28.0,24.5,18.08,0.6,17.2
126,2018-05-07,27.2,23.8,18.12,1.5,17.6
127,2018-05-08,27.4,23.2,18.09,2.0,18.6
128,2018-05-09,24.8,23.1,3.97,15.6,13.4
129,2018-05-10,27.6,23.2,16.29,1.1,15.5
130,2018-05-11,27.3,24.4,16.15,2.8,16.3
131,2018-05-12,27.6,23.7,17.22,2.4,14.4
132,2018-05-13,27.1,23.5,19.29,1.3,16.3
133,2018-05-14,27.0,24.0,18.43,3.2,22.3
134,2018-05-15,26.1,23.5,14.36,5.2,15.3
135,2018-05-16,27.8,23.6,18.56,3.9,18.5
136,2018-05-17,27.7,23.1,17.1,2.9,15.3
137,2018-05-18,26.2,23.4,13.92,3.7,14.8
138,2018-05-19,28.1,23.7,19.97,0.6,11.4
139,2018-05-20,28.1,23.3,19.13,1.5,13.3
140,2018-05-21,27.6,24.7,15.67,2.9,17.9
141,2018-05-22,27.1,24.5,16.19,2.6,19.1
142,2018-05-23,28.0,24.0,19.96,0.0,18.2
143,2018-05-24,28.0,23.7,17.85,0.1,18.8
144,2018-05-25,25.9,22.8,15.41,3.2,17.6
145,2018-05-26,26.3,22.8,15.81,1.4,18.3
146,2018-05-27,26.7,23.8,15.05,2.0,19.4
147,2018-05-28,26.3,23.0,15.34,4.0,19.4
148,2018-05-29,27.5,23.4,17.94,2.4,21.4
149,2018-05-30,27.4,23.4,19.35,1.0,21.1
150,2018-05-31,27.0,23.0,16.27,3.1,21.4
151,2018-06-01,27.4,23.4,16.8,1.2,12.4
152,2018-06-02,26.9,23.0,14.77,3.0,13.5
153,2018-06-03,27.8,24.0,17.17,3.9,17.0
154,2018-06-04,27.2,23.5,18.29,1.9,21.0
155,2018-06-05,26.9,22.7,16.69,0.9,19.9
156,2018-06-06,27.1,23.0,16.35,0.9,13.6
157,2018-06-07,27.8,23.7,16.38,3.8,15.5
158,2018-06-08,27.6,23.6,16.68,2.6,14.8
159,2018-06-09,27.8,23.8,17.88,0.4,14.5
