
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2021-09-10,28.3,23.9,22.05,0.00,27.8
2021-09-11,27.7,24.5,23.30,0.00,33.0
2021-09-12,28.0,24.3,19.74,0.90,30.3
2021-09-13,27.5,23.8,21.31,3.00,29.3
2021-09-14,27.8,24.5,21.77,1.40,29.5
2021-09-15,27.2,24.5,19.55,4.60,27.5
2021-09-16,27.6,24.2,20.91,1.70,31.4
2021-09-17,28.3,24.1,23.86,1.20,32.3
2021-09-18,27.9,24.5,25.37,0.20,33.0
2021-09-19,27.9,24.4,23.98,0.00,27.3
2021-09-20,27.8,25.0,23.27,0.00,26.9
2021-09-21,28.5,24.8,26.64,0.00,24.7
2021-09-22,28.1,25.4,24.36,0.00,18.8
2021-09-23,28.4,25.3,22.72,0.00,26.9
2021-09-24,27.7,25.1,22.87,0.50,29.3
2021-09-25,27.8,24.1,22.02,3.00,31.2
2021-09-26,27.7,24.4,22.68,3.30,33.9
2021-09-27,27.4,24.0,20.39,5.30,32.6
2021-09-28,27.5,24.3,18.88,4.10,31.1
2021-09-29,28.2,24.0,23.01,1.70,27.8
2021-09-30,28.2,24.5,22.80,0.60,24.3
2021-10-01,28.1,25.5,25.24,0.60,24.7
2021-10-02,28.2,25.4,20.20,3.00,26.7
2021-10-03,28.2,25.7,24.29,0.30,31.7
2021-10-04,28.4,25.8,22.92,0.20,30.4
2021-10-05,28.1,24.9,22.44,0.30,26.1
2021-10-06,28.6,25.5,23.58,0.80,26.5
2021-10-07,28.0,24.5,22.34,1.00,26.2
2021-10-08,28.2,25.3,19.35,2.40,24.7
2021-10-09,28.3,25.8,24.01,1.10,27.5
2021-10-10,28.0,24.6,21.06,1.20,22.6
2021-10-11,28.5,25.1,25.98,1.50,21.5
2021-10-12,28.2,25.8,22.85,0.00,26.3
2021-10-13,28.6,25.6,24.28,0.30,26.6
2021-10-14,27.6,24.8,22.31,2.70,27.2
2021-10-15,28.2,25.3,23.12,1.40,32.1
2021-10-16,29.1,25.4,25.61,1.80,29.1
2021-10-17,28.7,24.9,23.15,0.90,31.0
2021-10-18,28.4,25.8,25.08,0.10,24.8
2021-10-19,29.0,25.4,26.18,0.00,22.6
2021-10-20,28.4,26.1,25.05,0.50,22.8
2021-10-21,28.7,26.1,24.49,0.10,20.1
2021-10-22,28.5,26.1,22.72,1.80,20.9
2021-10-23,28.6,26.0,22.09,1.90,21.8
2021-10-24,28.2,26.4,23.82,0.50,25.3
2021-10-25,28.4,26.1,21.24,2.30,29.8
2021-10-26,28.3,25.1,21.86,1.70,29.3
2021-10-27,28.1,24.6,21.41,1.50,29.4
2021-10-28,28.9,24.4,25.87,1.20,28.2
2021-10-29,28.2,24.3,25.26,0.40,27.5
2021-10-30,27.9,24.8,21.17,1.10,28.7
2021-10-31,27.7,25.1,20.88,2.20,26.7
2021-11-01,28.1,25.8,22.08,2.90,26.3
2021-11-02,28.6,26.3,25.26,0.50,22.6
2021-11-03,28.8,25.8,25.76,1.00,21.8
2021-11-04,28.9,26.5,25.50,0.10,20.3
2021-11-05,29.0,26.2,24.52,0.40,18.0
2021-11-06,28.7,25.7,25.11,1.80,20.7
2021-11-07,28.9,26.0,21.99,1.90,22.4
2021-11-08,28.8,26.3,23.76,0.30,24.3
2021-11-09,28.8,26.3,24.68,0.70,25.4
2021-11-10,28.3,24.3,22.58,1.90,25.8
2021-11-11,28.2,24.7,22.51,2.40,26.0
2021-11-12,29.5,26.2,22.56,0.20,22.6
2021-11-13,28.6,26.0,23.00,0.90,26.0
2021-11-14,28.9,26.1,25.16,1.00,24.9
2021-11-15,28.7,25.4,23.64,1.30,27.1
2021-11-16,29.2,26.8,24.08,0.30,28.7
2021-11-17,27.3,25.7,20.36,2.60,32.1
2021-11-18,29.1,26.1,23.91,0.60,29.0
2021-11-19,29.0,26.1,23.70,2.10,28.6
2021-11-20,28.5,26.4,22.70,0.30,24.7
2021-11-21,29.1,26.0,25.64,0.50,23.0
2021-11-22,28.8,26.5,24.27,0.20,28.2
2021-11-23,28.9,26.4,24.07,0.90,24.9
2021-11-24,29.0,26.4,24.30,0.50,24.9
2021-11-25,29.0,26.2,24.40,1.40,22.6
2021-11-26,29.1,26.5,25.14,0.90,24.4
2021-11-27,28.9,26.4,25.45,0.90,21.5
2021-11-28,29.0,26.3,23.81,0.60,21.3
2021-11-29,28.9,26.1,22.80,0.80,24.2
2021-11-30,29.2,26.8,22.60,0.20,22.9
2021-12-01,28.9,26.5,22.68,1.50,24.4
2021-12-02,29.6,26.8,24.07,0.00,23.1
2021-12-03,29.5,26.7,21.84,1.00,24.0
2021-12-04,29.6,26.9,23.59,1.40,25.3
2021-12-05,29.4,26.5,21.74,1.50,29.3
2021-12-06,28.5,24.8,21.78,3.90,30.5
2021-12-07,28.6,26.3,21.51,0.70,26.7
2021-12-08,29.0,25.5,22.54,1.90,26.0
2021-12-09,29.2,26.9,23.52,0.80,25.6
2021-12-10,29.1,26.6,22.99,1.90,24.1
2021-12-11,28.8,26.1,22.77,1.80,26.3
2021-12-12,29.0,26.5,23.96,0.80,25.4
2021-12-13,28.6,25.9,21.11,2.60,25.3
2021-12-14,28.5,25.9,21.99,2.30,26.8
2021-12-15,29.0,26.2,21.15,0.40,24.6
2021-12-16,28.7,25.8,22.01,2.50,27.3
2021-12-17,28.8,25.7,23.06,2.70,29.3
2021-12-18,28.9,26.5,23.63,0.80,27.7
2021-12-19,28.8,26.4,23.85,0.20,22.1
2021-12-20,29.2,26.5,24.64,0.70,24.5
2021-12-21,28.2,25.7,20.41,2.90,20.4
2021-12-22,28.4,26.5,21.48,1.70,23.9
2021-12-23,28.6,26.0,21.73,2.50,21.3
2021-12-24,29.3,25.9,23.78,0.60,17.6
2021-12-25,28.2,27.0,19.67,1.10,20.7
2021-12-26,28.1,25.8,13.16,10.30,17.9
2021-12-27,28.5,25.5,17.61,3.00,22.0
2021-12-28,28.1,26.5,13.50,2.80,25.0
2021-12-29,28.8,25.5,22.33,3.00,24.8
2021-12-30,29.4,26.6,21.87,0.00,22.2
2021-12-31,28.6,25.5,21.45,1.10,23.9
2022-01-01,28.6,25.5,22.27,2.50,23.6
2022-01-02,29.2,26.5,22.53,2.00,23.9
2022-01-03,28.1,25.6,22.88,3.80,22.4
2022-01-04,28.7,25.8,21.73,2.40,25.0
2022-01-05,28.2,24.9,22.41,3.60,21.4
2022-01-06,28.3,25.7,22.80,2.20,22.4
2022-01-07,28.9,26.3,24.12,0.80,21.3
2022-01-08,28.8,26.5,22.48,2.30,22.4
2022-01-09,28.8,24.9,24.19,1.70,23.3
2022-01-10,29.2,25.3,23.72,2.50,24.2
2022-01-11,27.5,25.6,18.85,6.10,21.0
2022-01-12,28.2,24.3,22.31,7.60,15.5
2022-01-13,28.4,25.1,21.26,2.80,20.8
2022-01-14,28.2,24.5,23.12,5.50,23.7
2022-01-15,27.4,24.5,20.36,7.40,17.7
2022-01-16,28.2,24.4,22.31,1.80,20.7
2022-01-17,29.2,26.1,23.89,1.50,27.2
2022-01-18,29.0,25.6,23.61,2.80,24.8
2022-01-19,29.3,25.9,23.91,0.80,23.2
2022-01-20,29.4,26.4,26.16,0.00,20.5
2022-01-21,28.8,26.1,23.26,0.00,19.5
2022-01-22,29.1,26.0,24.58,0.00,20.0
2022-01-23,29.2,26.0,25.32,0.30,18.4
2022-01-24,28.9,25.7,23.07,1.40,21.0
2022-01-25,28.8,26.2,21.91,0.70,22.0
2022-01-26,29.6,25.5,24.92,4.00,24.5
2022-01-27,26.5,24.7,16.64,17.60,18.4
2022-01-28,26.6,23.9,10.66,87.10,14.3
2022-01-29,28.2,23.7,18.15,37.40,19.4
2022-01-30,29.2,25.5,23.20,2.80,24.2
2022-01-31,28.9,26.2,23.84,1.40,25.8
2022-02-01,28.4,25.8,22.83,2.40,23.9
2022-02-02,28.6,25.3,23.71,2.50,17.7
2022-02-03,28.5,26.1,23.31,2.80,24.6
2022-02-04,28.6,26.3,22.43,1.80,24.8
2022-02-05,28.9,26.1,25.19,0.60,20.4
2022-02-06,28.8,25.8,26.61,0.00,18.4
2022-02-07,28.9,26.0,23.58,0.20,21.4
2022-02-08,28.7,25.9,24.49,0.40,21.1
2022-02-09,28.6,26.1,22.87,0.20,19.4
2022-02-10,28.9,25.9,26.71,0.00,19.1
2022-02-11,28.1,25.5,21.46,3.00,24.4
2022-02-12,27.9,25.3,18.20,3.30,17.2
2022-02-13,28.6,26.1,23.89,1.70,20.7
2022-02-14,28.8,26.6,22.43,2.40,26.6
2022-02-15,28.9,26.5,23.88,1.10,21.3
2022-02-16,29.0,25.9,25.86,0.00,17.3
2022-02-17,28.7,25.5,23.72,0.10,17.7
2022-02-18,27.5,25.2,20.65,4.70,18.6
2022-02-19,27.9,24.7,20.62,6.80,21.7
2022-02-20,28.2,24.9,19.87,9.60,23.4
2022-02-21,29.1,26.2,25.34,1.60,23.2
2022-02-22,29.1,26.6,24.98,0.70,21.1
2022-02-23,28.0,25.3,22.46,3.50,22.0
2022-02-24,29.0,26.7,24.48,2.80,26.5
2022-02-25,29.2,26.6,23.28,1.60,27.2
2022-02-26,29.1,26.6,23.62,0.40,24.2
2022-02-27,29.2,26.2,23.36,1.50,24.2
2022-02-28,29.1,26.6,23.33,1.40,25.2
2022-03-01,28.6,26.2,22.01,4.40,29.8
2022-03-02,29.4,25.0,22.67,1.90,22.0
2022-03-03,29.5,25.8,24.05,1.10,21.6
2022-03-04,28.8,25.4,21.19,4.30,20.5
2022-03-05,27.5,24.9,17.40,8.70,20.9
2022-03-06,27.3,24.9,15.27,8.90,28.6
2022-03-07,28.7,25.6,21.99,2.10,26.5
2022-03-08,29.3,25.6,24.19,1.30,24.2
2022-03-09,29.2,25.5,21.41,3.10,25.1
2022-03-10,29.1,25.7,22.24,3.10,26.2
2022-03-11,29.2,25.3,22.92,2.60,22.6
2022-03-12,27.7,25.0,19.65,5.70,17.0
2022-03-13,28.0,25.2,14.29,4.10,16.3
2022-03-14,28.2,25.9,21.73,11.20,18.5
2022-03-15,28.4,25.1,22.46,7.40,20.7
2022-03-16,27.4,25.1,17.19,22.50,17.0
2022-03-17,28.2,24.9,20.71,4.60,21.8
2022-03-18,28.0,25.3,21.45,5.90,24.8
2022-03-19,27.3,25.6,15.03,6.70,17.8
2022-03-20,27.9,25.5,18.29,8.80,17.6
2022-03-21,27.4,25.1,17.79,12.50,19.3
2022-03-22,27.6,24.4,15.85,20.30,19.0
2022-03-23,28.7,24.8,22.22,3.60,22.4
2022-03-24,27.8,25.3,22.71,4.10,18.8
2022-03-25,28.2,24.9,18.10,9.00,22.9
2022-03-26,27.2,25.4,12.27,8.00,17.1
2022-03-27,27.4,25.2,16.92,9.60,20.6
2022-03-28,28.5,24.9,21.16,4.90,23.5
2022-03-29,29.1,26.4,21.04,2.40,24.9
2022-03-30,29.5,26.1,23.26,1.30,24.6
2022-03-31,29.3,26.8,16.60,2.40,22.5
2022-04-01,27.8,25.5,16.46,5.50,22.7
2022-04-02,27.4,25.0,18.28,9.80,17.9
2022-04-03,27.2,24.9,17.12,17.40,24.5
2022-04-04,28.6,25.0,23.14,2.50,27.0
2022-04-05,28.3,24.9,19.82,5.40,23.1
2022-04-06,27.8,24.9,19.14,6.00,18.4
2022-04-07,29.0,25.1,22.24,1.90,22.7
2022-04-08,27.6,25.5,17.19,7.30,19.8
2022-04-09,29.6,26.4,22.72,1.80,25.7
2022-04-10,28.6,25.4,22.80,2.80,21.2
2022-04-11,28.6,25.3,20.32,0.90,20.9
2022-04-12,29.4,25.7,20.06,0.00,21.2
2022-04-13,29.0,26.2,20.71,0.20,19.4
2022-04-14,27.5,25.3,19.34,3.20,17.7
2022-04-15,28.5,25.8,19.10,5.30,15.8
2022-04-16,28.2,25.6,18.29,19.60,17.9
2022-04-17,27.9,25.2,17.48,21.20,18.8
2022-04-18,28.3,25.0,19.29,7.10,18.6
2022-04-19,29.1,25.3,21.49,1.40,20.9
2022-04-20,28.8,25.2,21.65,1.10,22.7
2022-04-21,28.2,25.3,19.08,6.00,21.4
2022-04-22,28.2,24.9,19.88,15.00,22.2
2022-04-23,26.9,24.7,16.41,16.70,21.9
2022-04-24,27.2,24.8,15.26,7.70,21.9
2022-04-25,28.8,24.9,19.90,6.60,26.6
2022-04-26,28.6,24.7,20.55,4.20,27.3
2022-04-27,28.2,25.4,18.95,4.00,22.9
2022-04-28,28.6,25.0,17.06,7.20,27.2
2022-04-29,28.2,25.0,13.04,3.80,23.9
2022-04-30,28.5,25.2,13.23,0.30,26.6
2022-05-01,28.6,25.8,17.08,1.40,28.0
2022-05-02,27.9,25.3,17.97,8.20,24.6
2022-05-03,28.7,25.6,19.26,4.30,26.2
2022-05-04,27.6,25.4,17.06,12.90,25.2
2022-05-05,26.8,25.0,11.62,19.30,23.7
2022-05-06,26.8,24.9,13.38,10.00,23.6
2022-05-07,27.4,24.9,15.58,4.50,23.4
2022-05-08,28.4,24.7,15.48,1.00,27.6
2022-05-09,28.0,25.1,16.29,0.90,26.8
2022-05-10,27.3,24.8,7.66,4.00,18.8
2022-05-11,26.8,24.9,11.62,18.90,21.2
2022-05-12,27.8,24.7,13.22,12.50,24.4
2022-05-13,26.5,25.0,12.81,25.20,21.5
2022-05-14,27.9,25.1,18.96,4.60,26.0
2022-05-15,27.5,24.8,19.81,4.30,19.9
2022-05-16,28.4,25.0,18.09,2.30,26.0
2022-05-17,28.7,26.2,20.24,2.20,24.6
2022-05-18,28.9,26.1,19.34,0.80,20.9
2022-05-19,29.1,25.2,20.72,0.60,15.3
2022-05-20,28.7,25.4,19.92,3.50,17.6
2022-05-21,28.1,25.0,20.40,2.10,23.2
2022-05-22,27.1,25.0,18.01,4.80,28.2
2022-05-23,26.4,24.5,13.27,10.60,24.5
2022-05-24,26.5,24.1,17.91,11.30,21.7
2022-05-25,26.4,24.0,13.25,9.00,20.9
2022-05-26,28.3,24.4,16.47,4.10,28.8
2022-05-27,26.6,24.8,8.69,31.70,27.0
2022-05-28,28.1,24.3,15.05,29.40,20.5
2022-05-29,27.4,23.8,14.18,6.70,19.5
2022-05-30,28.4,24.5,18.25,3.60,26.8
2022-05-31,26.7,24.5,13.41,11.50,17.9
2022-06-01,26.4,24.5,13.99,6.70,18.5
2022-06-02,26.0,24.4,9.39,14.80,18.0
2022-06-03,27.0,24.4,15.43,9.70,15.3
2022-06-04,26.5,24.6,14.89,6.70,15.1
2022-06-05,26.7,23.9,11.87,8.00,21.5
2022-06-06,27.1,24.3,16.28,2.40,26.6
2022-06-07,27.5,23.7,17.91,2.50,20.2
2022-06-08,27.5,24.1,18.01,3.70,21.2
2022-06-09,26.4,24.2,13.63,9.70,20.9
2022-06-10,27.6,24.2,17.50,3.00,21.3
2022-06-11,26.8,23.8,15.55,4.50,17.3
2022-06-12,27.7,23.9,19.29,1.40,20.4
2022-06-13,28.1,24.3,20.46,0.20,22.8
2022-06-14,27.7,24.5,19.97,1.40,22.2
2022-06-15,27.9,24.0,19.98,1.10,22.9
2022-06-16,27.7,23.1,18.22,1.70,19.6
2022-06-17,27.4,23.5,16.32,0.50,22.4
2022-06-18,27.8,23.7,21.49,0.60,19.1
2022-06-19,27.8,24.4,17.31,2.90,26.7
2022-06-20,25.6,24.1,14.52,10.90,21.7
2022-06-21,27.6,24.9,17.00,2.50,31.8
2022-06-22,25.5,23.9,7.69,9.70,24.0
2022-06-23,27.4,23.8,16.82,3.60,26.5
2022-06-24,26.6,23.9,16.45,5.30,30.0
2022-06-25,27.5,23.7,19.21,1.00,27.4
2022-06-26,27.8,23.4,19.49,0.20,23.9
2022-06-27,27.5,23.8,16.80,0.60,33.1
2022-06-28,26.6,23.9,15.23,6.70,30.6
2022-06-29,25.1,23.8,6.94,30.30,25.3
2022-06-30,27.8,23.4,17.06,0.90,25.9
2022-07-01,27.8,23.7,16.57,6.30,22.1
2022-07-02,26.3,24.1,16.67,6.90,28.2
2022-07-03,25.0,23.9,5.80,40.30,33.2
2022-07-04,26.7,24.1,9.85,45.10,26.6
2022-07-05,27.5,24.0,18.64,6.30,30.3
2022-07-06,26.8,24.6,16.17,11.40,32.3
2022-07-07,25.7,23.9,15.43,11.40,26.0
2022-07-08,25.6,23.6,16.99,7.30,29.0
2022-07-09,27.5,23.9,19.72,0.80,31.5
2022-07-10,26.5,24.1,17.20,2.40,34.6
2022-07-11,26.1,23.9,15.67,3.90,31.5
2022-07-12,27.6,24.4,18.37,1.60,25.7
2022-07-13,26.6,23.7,17.20,3.10,27.5
2022-07-14,26.0,23.7,16.02,6.60,27.8
2022-07-15,26.1,23.4,15.15,3.00,31.1
2022-07-16,26.0,23.5,14.44,3.80,30.7
2022-07-17,25.9,23.7,15.77,6.90,30.1
2022-07-18,27.3,23.8,19.31,2.10,29.2
2022-07-19,26.8,23.5,13.80,4.40,31.7
2022-07-20,27.7,23.0,17.27,1.60,32.8
2022-07-21,25.9,23.1,15.89,6.50,22.6
2022-07-22,25.7,23.0,15.83,5.70,24.8
2022-07-23,26.7,23.5,16.92,2.80,33.0
2022-07-24,25.8,23.7,15.54,5.30,33.3
2022-07-25,27.0,23.1,18.70,0.00,33.7
2022-07-26,27.1,22.5,22.29,0.20,28.8
2022-07-27,26.3,22.9,17.29,1.30,25.6
2022-07-28,27.5,22.7,21.38,0.00,27.5
2022-07-29,26.8,23.4,16.77,4.50,24.5
2022-07-30,25.9,23.9,2.80,97.50,27.2
2022-07-31,25.9,23.7,9.46,10.90,23.8
2022-08-01,27.2,24.3,18.91,0.90,28.8
2022-08-02,26.3,23.6,12.30,3.20,23.7
2022-08-03,26.4,23.5,16.10,4.70,15.7
2022-08-04,26.3,23.5,19.30,4.30,25.7
2022-08-05,27.1,23.7,17.07,1.50,27.5
2022-08-06,26.7,22.9,18.38,2.80,31.1
2022-08-07,26.7,23.2,19.45,3.40,26.2
2022-08-08,26.8,23.4,20.20,0.20,31.3
2022-08-09,26.9,23.8,20.69,1.00,27.8
2022-08-10,27.4,23.1,22.16,0.20,24.3
2022-08-11,27.2,23.2,18.25,1.50,22.9
2022-08-12,27.7,24.3,20.79,0.70,25.0
2022-08-13,27.5,24.3,21.99,1.90,30.7
2022-08-14,26.1,23.1,20.33,0.80,32.0
2022-08-15,27.6,22.9,24.85,0.00,32.8
2022-08-16,27.3,23.3,23.32,0.00,31.8
2022-08-17,26.6,24.1,18.17,1.00,33.5
2022-08-18,26.8,23.7,18.86,0.50,36.0
2022-08-19,26.9,22.8,20.76,0.00,32.2
2022-08-20,27.0,22.6,23.01,0.00,34.1
2022-08-21,27.1,22.1,21.32,0.00,29.5
2022-08-22,26.2,22.9,18.04,1.20,33.3
2022-08-23,24.9,23.6,11.23,9.30,27.9
2022-08-24,26.5,23.3,16.30,3.70,32.0
2022-08-25,26.8,22.2,20.42,0.70,33.0
2022-08-26,26.4,22.5,18.36,0.30,31.5
2022-08-27,25.9,22.9,19.53,1.40,29.9
2022-08-28,27.4,23.3,22.96,0.20,27.5
2022-08-29,27.2,22.9,23.08,0.10,29.3
2022-08-30,27.5,23.0,22.95,0.00,35.5
2022-08-31,27.2,22.6,20.88,0.00,33.1
2022-09-01,26.6,22.4,19.21,0.20,30.9
2022-09-02,26.3,22.7,18.53,3.00,30.6
2022-09-03,26.7,23.1,13.20,3.20,29.7
2022-09-04,25.5,23.6,13.51,7.10,26.0
2022-09-05,26.0,23.3,19.13,8.30,33.7
2022-09-06,27.2,23.1,22.85,2.00,31.5
2022-09-07,27.0,22.9,20.83,0.80,32.8
2022-09-08,26.8,23.0,21.43,0.00,30.1
2022-09-09,27.2,23.4,26.05,0.00,25.2
2022-09-10,27.0,23.1,21.41,0.10,25.5
2022-09-11,26.8,23.7,22.00,0.30,25.6
2022-09-12,27.2,24.4,23.26,0.00,28.0
2022-09-13,26.7,23.2,19.47,1.90,27.1
2022-09-14,27.0,23.7,19.56,1.90,25.8
2022-09-15,27.6,24.9,23.57,0.20,24.1
2022-09-16,27.1,24.3,22.89,0.30,24.0
2022-09-17,27.2,23.4,21.45,0.10,24.9
2022-09-18,26.8,23.5,20.02,4.70,27.5
2022-09-19,28.0,24.0,26.21,0.70,28.8
2022-09-20,27.3,23.4,20.05,2.10,27.3
2022-09-21,27.3,24.2,21.64,1.00,25.1
2022-09-22,27.8,25.1,23.99,1.00,22.4
2022-09-23,27.8,24.9,21.70,0.00,24.0
2022-09-24,27.4,25.3,25.14,0.00,24.5
2022-09-25,27.6,23.4,23.28,1.40,24.8
2022-09-26,27.0,24.1,21.51,2.60,30.1
2022-09-27,27.6,23.8,24.90,0.50,30.1
2022-09-28,27.7,24.3,24.53,0.00,26.6
2022-09-29,28.0,25.0,23.48,0.00,24.2
2022-09-30,28.0,25.1,24.97,0.00,28.6
2022-10-01,27.3,23.8,21.58,0.90,30.6
2022-10-02,27.5,23.8,25.12,0.40,25.3
2022-10-03,27.8,24.3,23.69,0.40,28.3
2022-10-04,27.8,24.7,24.67,0.10,26.6
2022-10-05,27.7,25.0,19.92,1.40,28.4
2022-10-06,28.2,24.4,23.78,2.50,21.9
2022-10-07,27.6,24.4,22.60,2.30,25.8
2022-10-08,27.6,24.5,19.45,1.40,28.3
2022-10-09,27.3,24.8,20.49,3.60,29.7
2022-10-10,26.7,24.3,19.70,5.80,31.1
2022-10-11,28.3,24.9,24.16,1.20,35.2
2022-10-12,27.9,24.4,21.92,0.70,31.7
2022-10-13,27.8,24.1,21.38,1.60,30.1
2022-10-14,28.1,24.1,25.20,1.10,27.7
2022-10-15,27.7,24.2,21.72,0.50,31.6
2022-10-16,27.9,24.0,22.26,1.20,32.0
2022-10-17,27.5,24.3,23.09,2.00,30.6
2022-10-18,27.5,25.3,23.69,1.30,29.8
2022-10-19,27.4,25.0,23.29,1.10,31.1
2022-10-20,28.0,24.7,24.05,0.90,30.4
2022-10-21,27.8,25.1,24.18,0.30,29.4
2022-10-22,27.7,25.7,20.96,0.50,24.4
2022-10-23,28.0,25.5,21.93,1.00,23.1
2022-10-24,27.6,25.9,21.15,1.80,25.0
2022-10-25,27.0,25.6,22.83,1.80,26.3
2022-10-26,27.8,25.2,24.27,0.30,21.4
2022-10-27,28.3,25.4,24.33,0.60,25.8
2022-10-28,28.4,25.5,24.56,1.70,29.5
2022-10-29,28.0,25.7,23.67,1.40,32.0
2022-10-30,27.9,25.6,23.39,1.10,28.0
2022-10-31,28.6,25.2,26.38,0.00,22.5
2022-11-01,28.0,25.6,26.42,0.00,21.3
2022-11-02,28.0,25.2,21.46,0.10,24.0
2022-11-03,28.0,25.4,24.30,0.00,22.4
2022-11-04,28.3,25.6,22.31,1.30,20.5
2022-11-05,28.2,25.2,22.56,0.50,22.0
2022-11-06,27.6,24.7,22.12,1.90,25.9
2022-11-07,28.2,25.3,23.66,0.30,20.6
2022-11-08,27.7,24.9,23.36,0.60,20.4
2022-11-09,28.1,24.8,24.11,0.90,22.3
2022-11-10,28.2,25.5,24.56,0.00,23.4
2022-11-11,28.4,25.8,23.00,0.00,21.6
2022-11-12,27.6,25.0,18.69,3.00,21.4
2022-11-13,27.3,24.6,21.05,3.60,22.4
2022-11-14,28.0,25.2,22.67,2.70,23.1
2022-11-15,27.3,24.9,23.22,3.80,22.5
2022-11-16,28.2,25.4,23.34,0.40,24.3
2022-11-17,28.2,25.8,25.25,0.00,24.0
2022-11-18,28.0,24.9,24.29,1.30,21.6
2022-11-19,27.6,25.4,22.43,3.60,23.8
2022-11-20,27.8,25.1,22.05,2.20,26.9
2022-11-21,27.5,24.7,22.68,2.40,26.7
2022-11-22,28.0,25.0,22.18,0.10,26.4
2022-11-23,28.5,25.7,24.64,0.00,25.9
2022-11-24,28.4,25.1,23.75,0.40,21.3
2022-11-25,28.5,25.4,24.85,1.20,21.7
2022-11-26,28.5,25.5,23.03,2.50,23.5
2022-11-27,28.0,25.6,20.97,1.10,21.7
2022-11-28,27.8,25.3,22.05,3.10,21.7
2022-11-29,28.1,24.9,20.95,1.60,20.7
2022-11-30,28.0,25.3,18.30,0.90,20.9
2022-12-01,27.6,25.7,18.01,2.10,23.9
2022-12-02,28.2,25.0,23.50,1.20,25.2
2022-12-03,28.3,24.3,24.92,2.20,28.1
2022-12-04,27.4,24.1,22.23,1.70,25.0
2022-12-05,28.0,25.3,21.64,1.20,24.9
2022-12-06,28.4,25.7,24.31,0.10,22.5
2022-12-07,28.3,25.2,23.84,1.40,28.4
2022-12-08,28.6,25.0,25.00,1.70,22.6
2022-12-09,28.6,25.8,23.86,1.20,21.5
2022-12-10,28.5,25.7,24.51,1.10,21.2
2022-12-11,28.6,24.6,21.85,2.60,22.0
2022-12-12,28.2,25.3,22.86,2.70,19.7
2022-12-13,28.5,25.3,24.61,0.10,20.6
2022-12-14,28.7,25.8,24.13,1.10,20.2
2022-12-15,28.5,25.9,24.72,0.90,21.3
2022-12-16,28.4,25.8,23.43,1.50,25.2
2022-12-17,28.3,25.4,22.97,0.00,21.7
2022-12-18,28.5,25.5,22.65,1.10,22.5
2022-12-19,28.5,25.5,25.24,0.00,21.1
2022-12-20,28.5,25.6,24.00,0.60,21.6
2022-12-21,28.5,25.7,22.17,1.50,20.5
2022-12-22,28.0,25.9,20.28,1.50,19.2
2022-12-23,28.5,25.2,22.37,1.50,20.3
2022-12-24,27.4,25.7,19.93,3.10,18.3
2022-12-25,27.5,24.7,20.82,2.70,22.0
2022-12-26,28.6,25.4,22.35,2.90,25.5
2022-12-27,29.1,25.0,23.87,2.30,26.8
2022-12-28,28.6,24.6,21.09,8.50,27.2
2022-12-29,28.2,24.4,21.74,5.50,23.4
2022-12-30,28.6,25.9,22.64,0.20,27.4
2022-12-31,27.8,25.4,20.65,2.70,28.8
