
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2022-06-08,29.8,17.1,18.10,0.00,7.1
2022-06-09,30.4,18.5,18.60,0.00,8.3
2022-06-10,30.7,17.4,17.17,0.00,11.2
2022-06-11,29.2,18.5,16.99,0.00,13.5
2022-06-12,29.5,17.8,16.57,0.00,13.8
2022-06-13,28.4,18.2,17.05,0.00,12.3
2022-06-14,29.4,17.6,16.60,0.00,13.7
2022-06-15,28.5,19.9,14.39,0.00,13.7
2022-06-16,29.0,17.6,17.96,0.00,11.7
2022-06-17,29.7,16.4,18.59,0.00,9.1
2022-06-18,30.4,17.0,17.21,0.00,9.5
2022-06-19,29.5,16.7,18.22,0.00,14.5
2022-06-20,28.5,16.9,18.17,0.00,16.0
2022-06-21,28.2,16.4,18.48,0.00,16.3
2022-06-22,28.4,14.2,18.60,0.00,13.1
2022-06-23,28.8,16.6,18.20,0.00,13.4
2022-06-24,28.8,16.1,18.49,0.00,13.7
2022-06-25,28.2,16.3,18.93,0.00,13.2
2022-06-26,28.5,17.3,18.71,0.00,13.0
2022-06-27,27.4,14.4,18.56,0.00,15.1
2022-06-28,27.2,14.1,18.62,0.00,12.1
2022-06-29,28.1,15.7,18.49,0.00,7.4
2022-06-30,28.9,17.9,18.67,0.00,8.7
2022-07-01,29.3,15.6,18.62,0.00,15.6
2022-07-02,28.6,15.1,18.58,0.00,17.4
2022-07-03,28.4,15.8,18.87,0.00,17.3
2022-07-04,27.3,16.6,19.20,0.00,17.7
2022-07-05,27.0,14.0,18.57,0.00,17.1
2022-07-06,27.7,14.5,18.99,0.00,16.1
2022-07-07,28.6,15.2,18.39,0.00,14.2
2022-07-08,28.7,16.0,18.79,0.00,13.9
2022-07-09,27.5,14.6,19.03,0.00,18.5
2022-07-10,27.3,15.0,18.37,0.00,18.6
2022-07-11,26.8,14.5,18.62,0.00,17.3
2022-07-12,28.3,15.1,19.18,0.00,7.3
2022-07-13,29.3,16.3,19.29,0.00,11.2
2022-07-14,28.7,16.4,18.95,0.00,17.9
2022-07-15,28.8,15.7,19.22,0.00,13.0
2022-07-16,29.5,17.0,19.40,0.00,11.9
2022-07-17,29.6,15.8,18.74,0.00,13.7
2022-07-18,28.9,14.8,19.81,0.00,18.8
2022-07-19,28.6,17.6,19.24,0.00,15.5
2022-07-20,27.9,14.7,19.65,0.00,15.5
2022-07-21,27.8,15.5,18.09,0.00,16.4
2022-07-22,28.2,15.1,19.61,0.00,17.9
2022-07-23,28.9,15.4,19.83,0.00,14.4
2022-07-24,29.1,15.3,19.98,0.00,17.0
2022-07-25,29.1,15.4,19.91,0.00,15.5
2022-07-26,28.7,14.7,20.36,0.00,15.5
2022-07-27,27.9,14.3,20.38,0.00,18.1
2022-07-28,29.2,13.9,20.48,0.00,12.1
2022-07-29,30.6,14.9,20.46,0.00,10.6
2022-07-30,31.2,15.1,20.50,0.00,8.7
2022-07-31,32.1,18.8,20.50,0.00,11.1
2022-08-01,31.5,17.0,20.51,0.00,14.2
2022-08-02,30.8,17.7,18.63,0.00,17.3
2022-08-03,30.7,18.1,20.79,0.00,16.7
2022-08-04,31.1,17.1,20.94,0.00,12.9
2022-08-05,32.0,19.9,20.01,0.00,8.0
2022-08-06,32.8,19.1,20.75,0.00,11.4
2022-08-07,32.9,18.9,20.85,0.00,14.0
2022-08-08,34.0,21.0,16.97,0.00,10.8
2022-08-09,32.3,18.8,19.52,0.00,12.0
2022-08-10,32.4,20.3,20.01,0.00,16.6
2022-08-11,29.2,15.2,20.11,0.00,12.7
2022-08-12,30.8,15.2,21.24,0.00,10.9
2022-08-13,30.2,17.9,19.73,0.00,16.4
2022-08-14,29.9,18.6,21.93,0.00,16.5
2022-08-15,30.5,15.8,22.17,0.00,11.6
2022-08-16,31.5,18.0,16.71,0.00,11.2
2022-08-17,32.7,19.3,22.10,0.00,14.3
2022-08-18,32.4,18.4,22.32,0.00,12.0
2022-08-19,31.3,18.6,21.67,0.00,15.8
2022-08-20,29.0,18.0,22.54,0.00,23.9
2022-08-21,28.2,17.6,22.73,0.00,20.2
2022-08-22,28.1,16.7,22.94,0.00,20.8
2022-08-23,28.4,15.4,23.02,0.00,18.6
2022-08-24,29.1,15.9,20.07,0.00,17.7
2022-08-25,30.1,16.2,21.52,0.00,18.8
2022-08-26,29.8,16.1,20.68,0.00,19.1
2022-08-27,30.5,17.2,23.30,0.00,19.5
2022-08-28,31.0,18.1,23.36,0.00,11.9
2022-08-29,32.5,20.6,23.62,0.00,14.8
2022-08-30,30.3,19.5,23.27,0.00,20.3
2022-08-31,29.2,18.6,22.14,0.00,18.1
2022-09-01,28.7,17.0,24.17,0.00,19.5
2022-09-02,30.2,15.3,24.60,0.00,14.1
2022-09-03,32.5,17.3,24.73,0.00,11.1
2022-09-04,33.6,18.1,24.59,0.00,13.7
2022-09-05,33.0,19.7,24.78,0.00,18.1
2022-09-06,31.5,20.1,22.98,0.00,18.8
2022-09-07,30.6,20.2,22.62,0.00,18.8
2022-09-08,32.7,18.9,24.57,0.00,14.3
2022-09-09,32.8,18.3,25.10,0.00,13.9
2022-09-10,34.3,18.3,25.50,0.00,13.3
2022-09-11,35.6,21.1,23.68,0.00,10.4
2022-09-12,35.6,20.7,23.12,0.00,17.4
2022-09-13,35.8,22.5,25.39,0.00,13.9
2022-09-14,36.2,21.7,21.31,0.00,12.4
2022-09-15,33.9,22.9,21.70,0.00,12.3
2022-09-16,34.3,22.2,21.83,0.00,15.3
2022-09-17,33.1,23.8,19.41,0.20,16.1
2022-09-18,33.5,21.9,19.26,1.40,17.3
2022-09-19,33.2,22.1,13.87,0.20,9.4
2022-09-20,32.5,22.3,18.51,0.80,12.3
2022-09-21,31.8,21.6,18.44,0.30,8.6
2022-09-22,33.8,22.8,19.05,3.80,14.3
2022-09-23,28.0,22.1,11.13,3.60,8.6
2022-09-24,31.1,21.5,18.33,1.50,11.8
2022-09-25,27.8,22.2,14.06,0.10,20.9
2022-09-26,30.5,19.6,23.05,0.10,18.3
2022-09-27,32.9,21.5,20.91,0.00,12.3
2022-09-28,32.9,21.1,18.53,0.00,10.0
2022-09-29,32.8,22.8,20.97,0.00,15.2
2022-09-30,33.0,23.5,22.04,0.00,18.8
2022-10-01,33.5,22.8,22.32,1.00,18.0
2022-10-02,32.7,22.2,19.46,2.90,7.7
2022-10-03,31.7,22.3,19.38,0.70,11.3
2022-10-04,32.4,22.1,17.78,1.20,9.7
2022-10-05,31.7,21.5,19.17,0.70,10.9
2022-10-06,34.5,22.6,23.01,0.00,19.5
2022-10-07,30.6,23.8,18.69,9.40,17.3
2022-10-08,33.9,21.3,24.37,0.00,12.6
2022-10-09,33.6,21.9,22.88,0.10,18.4
2022-10-10,34.3,21.6,24.67,0.00,18.6
2022-10-11,33.9,23.3,27.68,0.00,20.1
2022-10-12,34.1,20.5,28.25,0.00,20.3
2022-10-13,33.3,20.6,28.49,0.00,18.9
2022-10-14,34.2,19.9,28.55,0.00,18.1
2022-10-15,33.9,21.4,28.89,0.00,20.2
2022-10-16,32.4,21.4,29.21,0.00,19.8
2022-10-17,34.3,20.3,28.84,0.00,18.1
2022-10-18,35.2,20.5,25.78,0.00,18.4
2022-10-19,34.9,24.2,24.24,0.00,19.4
2022-10-20,35.8,23.6,22.27,0.00,12.0
2022-10-21,36.0,23.8,14.83,2.30,12.2
2022-10-22,33.0,23.5,16.63,0.00,8.8
2022-10-23,28.3,22.2,15.66,1.00,12.8
2022-10-24,28.7,20.8,15.15,1.90,10.3
2022-10-25,32.1,20.5,22.57,0.40,8.6
2022-10-26,33.0,21.3,23.91,0.10,9.6
2022-10-27,32.8,22.2,22.36,0.60,12.1
2022-10-28,32.8,22.1,21.72,1.10,13.9
2022-10-29,32.9,23.3,17.65,3.30,10.5
2022-10-30,32.2,22.7,18.22,1.90,13.1
2022-10-31,33.9,22.9,18.26,3.20,10.2
2022-11-01,30.1,22.4,17.18,29.80,12.3
2022-11-02,23.6,20.4,7.96,22.20,15.9
2022-11-03,23.6,18.9,14.53,0.80,19.1
2022-11-04,25.7,18.6,17.27,0.20,19.8
2022-11-05,28.2,18.6,22.42,0.00,14.8
2022-11-06,29.5,20.0,21.42,0.80,8.7
2022-11-07,30.6,20.5,22.50,0.70,10.9
2022-11-08,29.9,21.2,21.09,8.10,10.4
2022-11-09,31.2,19.7,25.07,0.10,11.1
2022-11-10,30.6,21.1,22.89,2.70,10.5
2022-11-11,32.0,20.3,21.90,3.30,6.9
2022-11-12,27.3,21.6,12.65,15.10,9.0
2022-11-13,30.8,20.5,25.83,0.00,10.4
2022-11-14,30.7,22.0,21.29,8.80,10.4
2022-11-15,27.3,22.1,16.07,9.50,6.4
2022-11-16,30.4,22.1,23.71,13.60,8.1
2022-11-17,30.2,20.5,26.28,0.30,10.2
2022-11-18,30.5,20.7,23.82,1.70,10.9
2022-11-19,28.9,20.3,20.39,11.10,12.6
2022-11-20,28.5,20.4,18.54,0.70,12.3
2022-11-21,29.9,20.3,24.81,2.30,12.5
2022-11-22,29.4,20.5,20.45,5.40,13.1
2022-11-23,29.1,21.1,18.59,4.50,7.5
2022-11-24,28.7,21.4,14.90,13.10,7.1
2022-11-25,29.1,20.6,17.51,13.40,10.7
2022-11-26,29.7,20.6,20.49,3.20,8.3
2022-11-27,29.4,21.3,20.41,5.70,9.9
2022-11-28,29.3,20.3,21.92,6.30,12.7
2022-11-29,29.5,21.0,22.70,3.90,13.9
2022-11-30,27.7,21.4,16.40,3.20,17.1
2022-12-01,30.4,20.5,22.91,0.80,10.8
2022-12-02,29.1,21.4,19.77,4.90,10.4
2022-12-03,26.7,21.5,13.55,9.40,12.8
2022-12-04,27.7,20.6,12.43,3.50,13.6
2022-12-05,28.7,21.6,20.08,5.70,11.6
2022-12-06,26.0,21.0,9.98,8.90,7.5
2022-12-07,28.2,21.2,17.82,1.20,6.7
2022-12-08,30.2,21.1,19.20,5.40,8.6
2022-12-09,30.2,21.7,20.57,16.30,10.1
2022-12-10,26.4,21.9,10.56,33.80,10.5
2022-12-11,30.9,21.0,24.86,0.60,11.7
2022-12-12,31.0,21.1,23.70,1.00,14.1
2022-12-13,29.9,22.8,20.11,7.80,12.2
2022-12-14,28.8,22.5,11.48,7.90,14.9
2022-12-15,28.1,21.6,10.70,16.70,14.0
2022-12-16,26.0,21.6,10.36,18.50,10.6
2022-12-17,26.8,21.8,8.87,11.90,13.7
2022-12-18,28.7,21.0,17.31,5.40,12.4
2022-12-19,27.5,21.8,11.81,15.50,11.5
2022-12-20,26.8,21.8,11.36,12.30,18.2
2022-12-21,26.6,21.7,10.08,24.60,11.9
2022-12-22,29.4,20.5,22.08,3.30,9.4
2022-12-23,29.6,20.9,20.97,6.40,10.7
2022-12-24,27.3,21.6,17.22,9.90,10.6
2022-12-25,25.5,21.5,10.72,25.10,11.5
2022-12-26,24.0,21.3,5.47,49.30,15.8
2022-12-27,26.2,20.4,11.37,3.50,9.9
2022-12-28,29.3,21.6,18.35,14.60,13.8
2022-12-29,30.1,21.4,21.92,1.00,12.3
2022-12-30,29.2,22.0,18.21,7.20,10.8
2022-12-31,29.6,21.6,17.04,2.60,8.4
