,time,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,rain_sum,windspeed_10m_max
549,2019-07-04,20.7,16.8,7.74,6.3,13.4
550,2019-07-05,16.8,13.4,2.92,22.7,15.3
551,2019-07-06,14.6,10.4,8.17,3.3,17.7
552,2019-07-07,15.1,10.0,11.7,0.0,13.5
553,2019-07-08,17.0,9.8,12.42,0.0,7.8
554,2019-07-09,18.0,8.5,15.57,0.0,7.7
555,2019-07-10,19.0,8.6,15.89,0.0,8.0
556,2019-07-11,21.1,9.2,16.04,0.0,8.0
557,2019-07-12,21.2,10.6,15.51,0.0,7.5
558,2019-07-13,23.5,11.1,16.05,0.0,8.0
559,2019-07-14,25.1,12.9,15.47,0.0,7.6
560,2019-07-15,21.6,13.0,15.33,0.2,7.0
561,2019-07-16,18.6,13.5,6.36,1.6,20.0
562,2019-07-17,15.8,11.2,6.86,0.3,8.4
563,2019-07-18,16.4,10.4,7.44,0.0,8.9
564,2019-07-19,18.2,9.9,13.95,0.0,12.0
565,2019-07-20,21.0,10.2,15.78,0.0,10.8
566,2019-07-21,21.8,11.5,13.54,0.0,14.9
567,2019-07-22,22.2,11.7,15.68,0.0,12.4
568,2019-07-23,23.5,11.8,16.3,0.0,10.1
569,2019-07-24,24.4,11.5,16.76,0.0,8.6
570,2019-07-25,23.6,13.7,16.67,0.0,9.1
571,2019-07-26,22.8,14.3,14.86,0.0,7.2
572,2019-07-27,24.5,11.8,17.2,0.0,9.2
573,2019-07-28,20.2,13.2,12.3,0.0,9.7
574,2019-07-29,20.7,13.4,13.41,0.0,9.5
575,2019-07-30,23.5,12.8,15.55,0.0,11.5
576,2019-07-31,22.2,13.7,17.34,0.0,10.8
577,2019-08-01,24.3,13.3,17.29,0.0,7.9
578,2019-08-02,28.6,13.1,17.54,0.2,16.9
579,2019-08-03,17.3,13.3,2.85,8.7,9.3
580,2019-08-04,13.7,11.3,1.99,11.4,10.0
581,2019-08-05,15.4,11.1,6.9,0.4,8.8
582,2019-08-06,20.3,11.7,12.76,0.0,8.7
583,2019-08-07,22.8,12.1,16.65,0.0,9.9
584,2019-08-08,24.1,13.0,17.55,0.0,7.9
585,2019-08-09,24.6,13.6,18.45,0.0,9.2
586,2019-08-10,27.1,13.0,17.53,0.0,10.8
587,2019-08-11,23.0,14.7,16.96,0.0,12.7
588,2019-08-12,25.5,15.4,17.88,0.0,8.0
589,2019-08-13,27.5,13.0,17.33,3.0,24.3
590,2019-08-14,16.1,12.9,3.94,5.8,12.9
591,2019-08-15,16.0,10.5,10.38,0.5,11.6
592,2019-08-16,19.4,9.2,19.59,0.0,9.1
593,2019-08-17,22.7,8.6,20.11,0.0,12.1
594,2019-08-18,26.9,9.8,19.7,0.0,11.0
595,2019-08-19,18.8,14.8,7.11,3.8,9.9
596,2019-08-20,17.1,15.1,5.1,8.6,10.5
597,2019-08-21,16.6,14.1,4.38,3.6,8.9
598,2019-08-22,16.6,13.3,8.48,0.7,9.7
599,2019-08-23,16.2,12.6,7.01,4.1,6.2
600,2019-08-24,17.2,10.6,13.98,0.7,11.5
601,2019-08-25,17.2,12.2,10.9,0.3,9.8
602,2019-08-26,17.9,12.9,10.65,0.0,11.4
603,2019-08-27,21.0,11.1,19.52,0.0,10.1
604,2019-08-28,18.5,12.6,11.11,0.0,8.8
605,2019-08-29,21.4,11.4,17.9,0.0,11.2
606,2019-08-30,24.5,12.4,21.02,0.0,10.8
607,2019-08-31,28.5,12.9,20.88,0.0,11.9
608,2019-09-01,23.6,15.2,19.07,8.9,11.2
609,2019-09-02,21.2,15.0,12.74,2.3,12.7
610,2019-09-03,23.8,15.5,17.72,0.6,15.7
611,2019-09-04,20.1,15.4,10.32,1.1,14.0
612,2019-09-05,16.5,13.6,3.79,13.0,10.5
613,2019-09-06,17.4,13.2,8.29,0.0,10.6
614,2019-09-07,22.4,13.4,18.82,0.0,15.3
615,2019-09-08,25.7,14.1,21.95,0.0,10.2
616,2019-09-09,27.4,14.4,22.53,0.0,12.0
617,2019-09-10,28.8,14.2,23.26,0.0,9.7
618,2019-09-11,27.8,16.6,22.78,0.0,8.7
619,2019-09-12,32.4,16.1,22.92,0.0,9.7
620,2019-09-13,21.3,17.1,10.9,1.0,13.4
621,2019-09-14,20.0,16.6,9.53,1.2,11.0
622,2019-09-15,25.6,15.9,17.53,0.3,10.8
623,2019-09-16,27.3,15.9,23.02,0.0,12.1
624,2019-09-17,31.4,15.5,24.0,0.0,11.9
625,2019-09-18,33.3,17.2,23.52,0.0,13.8
626,2019-09-19,25.8,16.7,21.56,0.0,11.3
627,2019-09-20,26.3,17.0,23.15,0.2,12.3
628,2019-09-21,20.8,17.8,9.27,1.0,9.2
629,2019-09-22,18.1,15.2,4.18,10.7,11.7
630,2019-09-23,17.6,13.5,12.84,1.2,13.2
631,2019-09-24,19.2,12.8,14.42,0.0,10.4
632,2019-09-25,17.5,14.0,6.5,18.0,10.9
633,2019-09-26,16.9,14.2,4.04,14.0,5.8
634,2019-09-27,19.7,12.8,17.33,1.1,13.8
635,2019-09-28,18.0,14.5,11.65,3.8,11.8
636,2019-09-29,17.3,14.3,6.29,0.2,9.4
637,2019-09-30,20.1,14.4,16.29,0.6,14.0
638,2019-10-01,23.5,13.6,23.41,0.0,11.3
639,2019-10-02,24.7,13.3,25.7,0.0,10.6
640,2019-10-03,24.8,13.6,26.05,0.0,13.4
641,2019-10-04,25.0,15.1,21.3,0.0,11.8
642,2019-10-05,27.3,15.6,24.48,0.0,15.8
643,2019-10-06,24.6,16.4,21.54,0.5,14.0
644,2019-10-07,23.1,17.4,13.71,0.0,10.9
645,2019-10-08,20.8,17.3,8.47,16.9,9.6
646,2019-10-09,17.2,16.5,2.99,10.8,8.2
647,2019-10-10,19.0,15.9,8.96,1.6,6.6
648,2019-10-11,26.0,16.5,20.03,0.0,12.6
649,2019-10-12,28.0,16.0,26.97,0.0,12.3
650,2019-10-13,29.5,17.1,27.26,0.0,10.8
651,2019-10-14,28.8,17.0,27.63,0.0,13.1
652,2019-10-15,24.0,17.6,22.26,0.0,13.4
653,2019-10-16,23.3,16.9,19.97,0.6,12.4
654,2019-10-17,24.2,17.9,21.87,1.8,9.1
655,2019-10-18,28.0,17.4,25.62,0.0,7.7
656,2019-10-19,23.7,17.9,20.84,1.1,14.6
657,2019-10-20,18.4,16.2,8.55,1.7,11.6
658,2019-10-21,19.5,15.3,9.31,0.0,10.1
659,2019-10-22,21.9,15.3,14.69,0.0,10.7
660,2019-10-23,20.7,16.7,12.09,2.0,10.9
661,2019-10-24,25.7,16.5,19.54,0.0,11.3
662,2019-10-25,25.9,16.4,21.75,0.7,10.5
663,2019-10-26,24.0,18.4,16.59,7.4,12.5
664,2019-10-27,27.4,17.6,23.58,0.0,11.3
665,2019-10-28,31.1,18.6,26.78,4.8,9.4
666,2019-10-29,30.3,19.6,24.6,2.9,14.1
667,2019-10-30,27.7,19.5,17.7,2.5,7.4
668,2019-10-31,28.6,19.5,23.12,9.2,9.2
669,2019-11-01,23.3,19.0,17.39,6.3,14.6
670,2019-11-02,24.9,17.9,21.55,0.5,10.5
671,2019-11-03,29.9,17.1,27.24,0.0,17.9
672,2019-11-04,27.9,18.0,27.71,0.0,10.5
673,2019-11-05,34.4,19.8,26.91,3.4,16.2
674,2019-11-06,21.6,17.8,10.97,4.1,12.0
675,2019-11-07,22.4,17.4,10.3,0.0,9.9
676,2019-11-08,23.9,17.9,10.1,12.9,10.3
677,2019-11-09,23.4,18.2,13.14,10.5,8.0
678,2019-11-10,25.1,18.7,16.22,3.9,11.2
679,2019-11-11,21.2,16.8,8.16,14.7,12.8
680,2019-11-12,20.0,16.4,10.76,3.3,13.4
681,2019-11-13,21.4,16.4,13.29,0.8,12.7
682,2019-11-14,22.7,17.3,8.68,4.4,9.1
683,2019-11-15,23.2,16.2,11.21,12.6,15.1
684,2019-11-16,20.6,15.0,22.04,0.0,11.2
685,2019-11-17,21.3,14.7,17.28,0.0,10.6
686,2019-11-18,19.7,16.5,7.83,8.1,6.9
687,2019-11-19,20.1,17.0,8.11,2.3,8.6
688,2019-11-20,20.2,16.9,9.42,1.2,12.6
689,2019-11-21,23.8,16.6,22.81,4.8,11.2
690,2019-11-22,27.1,16.9,24.64,5.5,16.9
691,2019-11-23,27.0,18.1,24.09,5.2,14.0
692,2019-11-24,18.2,15.5,10.8,5.9,14.1
693,2019-11-25,20.0,13.3,20.29,0.0,9.3
694,2019-11-26,21.9,15.1,20.75,0.0,15.0
695,2019-11-27,29.0,14.5,28.04,0.0,16.2
696,2019-11-28,19.9,16.7,6.45,20.9,11.7
697,2019-11-29,19.0,15.9,8.62,2.4,8.7
698,2019-11-30,23.9,15.9,19.22,0.5,7.5
699,2019-12-01,26.3,17.7,17.25,1.4,12.1
700,2019-12-02,21.0,16.8,13.77,5.0,14.0
701,2019-12-03,20.4,15.9,11.68,0.0,9.7
702,2019-12-04,24.7,15.8,18.12,0.0,11.0
703,2019-12-05,27.5,17.8,18.04,0.5,20.8
704,2019-12-06,20.8,16.4,5.27,26.0,12.4
705,2019-12-07,22.4,15.2,25.06,0.1,12.9
706,2019-12-08,23.5,13.8,26.88,0.1,14.6
707,2019-12-09,26.4,15.1,23.85,0.2,9.7
708,2019-12-10,22.0,18.8,7.28,13.5,6.5
709,2019-12-11,23.7,18.2,17.19,29.1,6.1
710,2019-12-12,25.5,18.6,16.19,24.7,8.4
711,2019-12-13,26.4,18.7,21.39,1.6,10.7
712,2019-12-14,22.9,19.2,12.01,2.4,6.7
713,2019-12-15,28.3,18.4,28.49,0.0,14.6
714,2019-12-16,29.8,17.4,31.73,0.0,14.8
715,2019-12-17,29.2,18.2,28.22,0.0,11.4
716,2019-12-18,26.1,19.2,20.14,10.4,12.1
717,2019-12-19,22.3,19.0,12.09,5.9,7.9
718,2019-12-20,25.5,18.7,17.28,9.7,7.8
719,2019-12-21,28.2,19.2,13.8,0.3,12.3
720,2019-12-22,29.5,19.9,22.59,4.7,9.2
721,2019-12-23,21.6,18.7,7.05,29.2,6.9
722,2019-12-24,22.0,17.9,15.67,11.5,7.2
723,2019-12-25,25.2,16.2,26.6,0.0,12.0
724,2019-12-26,26.2,17.8,27.05,1.0,14.2
725,2019-12-27,25.6,19.1,25.14,0.7,10.0
726,2019-12-28,25.7,18.7,25.73,0.2,9.9
727,2019-12-29,25.7,18.1,27.74,0.4,13.4
728,2019-12-30,25.5,17.6,27.2,0.1,11.9
729,2019-12-31,27.5,18.4,27.62,0.2,9.8
730,2020-01-01,30.1,19.0,28.21,0.3,11.5
731,2020-01-02,26.2,20.6,13.24,6.2,8.9
732,2020-01-03,23.4,19.2,16.68,10.4,9.5
733,2020-01-04,22.7,18.8,13.31,2.5,6.5
734,2020-01-05,23.9,19.0,16.83,5.1,9.3
735,2020-01-06,29.3,19.1,25.65,12.3,13.2
736,2020-01-07,30.5,20.0,27.71,0.0,10.2
737,2020-01-08,28.7,22.2,21.43,4.1,6.8
738,2020-01-09,28.7,20.7,25.33,4.7,7.8
739,2020-01-10,28.5,21.6,23.78,6.7,7.3
740,2020-01-11,32.5,22.2,26.53,5.8,9.2
741,2020-01-12,24.8,21.0,11.29,36.3,10.5
742,2020-01-13,21.1,19.7,2.93,92.5,6.3
743,2020-01-14,23.5,19.2,14.94,2.1,11.6
744,2020-01-15,25.2,18.3,21.55,0.0,11.6
745,2020-01-16,30.7,19.5,26.75,0.0,10.7
746,2020-01-17,22.2,19.0,5.85,19.9,15.8
747,2020-01-18,21.0,18.3,10.53,1.2,8.4
748,2020-01-19,22.4,17.7,16.26,0.0,11.3
749,2020-01-20,21.9,18.1,13.14,0.1,10.5
750,2020-01-21,22.1,17.5,17.23,1.2,12.6
751,2020-01-22,24.1,15.7,24.48,0.0,14.4
752,2020-01-23,21.2,18.1,6.12,17.5,5.0
753,2020-01-24,21.7,17.6,12.23,16.9,9.3
754,2020-01-25,22.1,17.3,23.36,0.3,14.3
755,2020-01-26,25.6,15.9,28.93,0.0,12.2
756,2020-01-27,27.7,16.9,26.92,0.0,6.8
757,2020-01-28,28.8,19.3,27.45,2.1,13.8
758,2020-01-29,27.3,20.2,22.64,10.7,9.7
759,2020-01-30,30.8,20.7,24.53,0.4,12.8
760,2020-01-31,31.0,21.2,23.78,0.0,10.7
761,2020-02-01,26.9,20.9,17.49,19.2,9.3
762,2020-02-02,25.2,20.3,15.48,15.7,8.3
763,2020-02-03,24.9,19.9,15.84,21.2,10.8
764,2020-02-04,23.9,20.1,12.65,10.9,9.5
765,2020-02-05,23.8,20.2,10.56,29.4,7.0
766,2020-02-06,24.3,19.7,12.68,14.8,8.8
767,2020-02-07,25.1,19.0,17.58,12.7,10.2
768,2020-02-08,27.1,17.9,25.02,0.8,10.1
769,2020-02-09,29.9,19.6,26.43,0.8,17.7
770,2020-02-10,25.7,19.7,13.51,20.0,10.9
771,2020-02-11,19.5,18.1,3.06,27.4,7.1
772,2020-02-12,19.5,17.9,5.05,7.0,6.3
773,2020-02-13,22.4,17.2,14.49,7.3,9.0
774,2020-02-14,22.7,17.4,19.5,0.4,12.3
775,2020-02-15,28.0,17.0,24.16,0.2,10.9
776,2020-02-16,28.0,19.3,24.78,19.9,7.2
777,2020-02-17,26.8,19.4,21.86,7.1,8.3
778,2020-02-18,29.2,19.9,26.06,0.0,13.7
779,2020-02-19,30.1,19.6,27.49,0.0,13.0
780,2020-02-20,29.4,20.0,26.64,0.3,9.0
781,2020-02-21,24.1,20.2,14.98,13.6,10.9
782,2020-02-22,20.8,17.8,6.54,33.7,18.0
783,2020-02-23,20.5,17.7,12.55,0.3,9.0
784,2020-02-24,23.0,17.2,13.77,3.9,6.4
785,2020-02-25,27.4,17.8,20.04,5.9,11.9
786,2020-02-26,29.6,19.6,21.06,0.4,15.2
787,2020-02-27,21.1,17.9,3.56,13.9,10.9
788,2020-02-28,20.4,17.2,6.87,4.7,5.6
789,2020-02-29,21.8,18.1,9.02,3.6,9.0
790,2020-03-01,19.1,17.2,3.47,30.8,9.2
791,2020-03-02,18.9,16.6,5.89,16.0,5.1
792,2020-03-03,23.6,16.5,18.35,3.4,8.0
793,2020-03-04,20.4,17.8,8.09,0.0,10.6
794,2020-03-05,21.4,15.8,20.0,0.8,13.8
795,2020-03-06,21.0,15.6,20.78,0.6,13.3
796,2020-03-07,22.4,15.0,20.62,0.0,12.7
797,2020-03-08,23.5,16.5,22.79,1.9,11.6
798,2020-03-09,23.8,16.6,22.54,0.6,10.2
799,2020-03-10,23.9,16.7,20.48,0.2,11.2
800,2020-03-11,24.0,16.8,21.26,0.1,12.5
801,2020-03-12,24.1,16.1,22.33,0.0,12.8
802,2020-03-13,24.7,17.3,20.06,0.6,11.0
803,2020-03-14,24.6,18.3,19.54,1.0,10.0
804,2020-03-15,27.5,18.8,22.72,3.7,11.2
805,2020-03-16,28.8,19.0,23.72,4.2,8.9
806,2020-03-17,23.9,19.2,13.69,7.0,10.8
807,2020-03-18,25.0,17.6,20.94,0.4,12.4
808,2020-03-19,28.7,18.3,21.22,0.9,9.1
809,2020-03-20,28.5,19.8,18.94,8.8,11.9
810,2020-03-21,20.7,18.6,4.54,12.5,6.6
811,2020-03-22,22.1,17.2,13.19,3.1,10.0
812,2020-03-23,21.3,15.9,19.14,0.5,11.9
813,2020-03-24,20.1,15.3,16.75,1.3,11.9
814,2020-03-25,21.8,14.7,19.97,0.0,9.5
815,2020-03-26,22.2,14.7,21.32,0.0,10.5
816,2020-03-27,23.2,14.5,20.58,0.0,12.0
817,2020-03-28,24.2,15.4,21.12,0.0,10.6
818,2020-03-29,24.8,17.1,18.96,6.2,9.4
819,2020-03-30,22.3,18.4,10.22,16.3,6.5
820,2020-03-31,23.2,17.8,15.78,3.9,8.2
821,2020-04-01,22.6,18.2,15.23,1.8,9.5
822,2020-04-02,27.5,17.9,18.62,0.0,12.3
823,2020-04-03,27.5,18.6,17.96,4.1,13.3
824,2020-04-04,21.4,16.1,19.6,0.0,12.0
825,2020-04-05,22.5,15.0,17.05,0.0,11.1
826,2020-04-06,25.3,17.2,17.11,0.0,13.0
827,2020-04-07,23.5,18.3,14.94,5.1,14.8
828,2020-04-08,18.5,16.1,3.31,10.8,9.1
829,2020-04-09,20.2,14.7,16.83,0.7,10.3
830,2020-04-10,19.4,15.2,8.35,0.0,8.3
831,2020-04-11,18.4,16.0,4.63,1.5,9.0
832,2020-04-12,19.6,15.3,10.09,0.3,7.8
833,2020-04-13,20.9,14.7,13.74,0.0,10.7
834,2020-04-14,24.9,14.8,17.2,0.0,15.6
835,2020-04-15,24.6,17.4,15.79,0.0,10.5
836,2020-04-16,20.4,18.3,4.86,1.8,7.6
837,2020-04-17,18.6,16.9,4.46,1.7,8.2
838,2020-04-18,19.8,14.6,13.6,0.4,9.3
839,2020-04-19,20.1,14.9,13.61,0.7,8.1
840,2020-04-20,21.1,14.2,16.62,0.0,9.3
841,2020-04-21,21.5,13.1,18.91,0.0,8.7
842,2020-04-22,21.8,14.3,16.67,0.4,8.8
843,2020-04-23,21.3,15.7,14.58,0.1,9.5
844,2020-04-24,21.6,14.7,14.86,0.0,10.6
845,2020-04-25,23.0,13.1,19.56,0.0,8.3
846,2020-04-26,24.1,14.0,19.67,0.0,7.9
847,2020-04-27,22.5,14.2,17.87,1.1,10.3
848,2020-04-28,22.1,14.1,15.47,0.0,8.3
849,2020-04-29,23.9,13.9,19.7,0.0,10.1
850,2020-04-30,25.8,12.9,18.52,0.0,11.3
851,2020-05-01,23.6,15.0,18.31,0.0,10.7
852,2020-05-02,25.0,15.8,16.3,2.3,12.3
853,2020-05-03,18.4,13.7,10.86,7.0,13.9
854,2020-05-04,20.3,11.7,16.72,0.0,10.6
855,2020-05-05,24.4,13.0,17.81,0.0,12.7
856,2020-05-06,26.2,15.3,16.52,0.1,10.0
857,2020-05-07,16.9,13.7,2.84,11.3,14.5
858,2020-05-08,17.3,12.7,12.6,1.3,8.4
859,2020-05-09,19.2,10.4,16.68,0.0,11.1
860,2020-05-10,20.8,10.2,18.47,0.0,11.4
861,2020-05-11,22.4,10.8,18.37,0.0,14.4
862,2020-05-12,23.5,10.6,18.21,0.0,10.8
863,2020-05-13,25.1,12.6,16.37,0.0,9.3
864,2020-05-14,21.8,15.1,11.33,4.3,11.0
865,2020-05-15,17.7,15.3,6.67,15.1,10.6
866,2020-05-16,19.9,14.5,9.36,0.1,6.1
867,2020-05-17,21.4,14.2,13.72,0.0,7.9
868,2020-05-18,21.3,15.4,13.07,0.0,8.8
869,2020-05-19,20.9,14.9,13.19,0.7,11.2
870,2020-05-20,21.0,13.0,16.62,0.0,8.7
871,2020-05-21,22.4,12.6,15.09,0.0,12.0
872,2020-05-22,24.9,13.2,15.57,0.0,13.3
873,2020-05-23,25.8,14.7,12.45,0.3,18.9
874,2020-05-24,19.8,14.1,2.37,25.3,8.6
875,2020-05-25,19.8,14.0,11.83,0.7,6.1
876,2020-05-26,18.7,10.9,16.54,0.0,10.3
877,2020-05-27,18.6,9.1,16.14,0.0,15.0
878,2020-05-28,17.9,11.9,11.9,0.0,7.2
879,2020-05-29,19.1,9.2,15.43,0.0,8.3
880,2020-05-30,21.8,10.6,16.38,0.0,8.3
881,2020-05-31,22.9,9.8,16.44,0.0,8.4
882,2020-06-01,23.3,10.1,16.33,0.0,8.8
883,2020-06-02,22.3,11.6,15.7,0.0,12.3
884,2020-06-03,19.7,13.9,10.31,0.1,8.7
885,2020-06-04,20.6,15.1,9.86,0.1,6.5
886,2020-06-05,21.3,15.5,9.76,0.0,8.6
887,2020-06-06,23.2,14.1,12.23,0.0,10.3
888,2020-06-07,22.0,15.9,11.34,1.8,8.3
889,2020-06-08,21.8,14.9,12.19,0.0,5.9
890,2020-06-09,24.8,15.4,14.01,0.0,7.2
891,2020-06-10,26.4,15.8,12.48,0.0,8.0
892,2020-06-11,27.9,16.2,15.08,0.0,8.7
893,2020-06-12,26.9,16.1,14.87,0.0,7.2
894,2020-06-13,27.2,15.5,15.19,0.0,8.0
895,2020-06-14,19.3,15.9,6.88,5.9,13.7
896,2020-06-15,17.3,15.2,3.83,2.3,8.6
897,2020-06-16,18.0,15.1,8.13,0.1,9.5
898,2020-06-17,19.5,12.9,12.53,0.1,9.4
899,2020-06-18,21.1,11.0,15.14,0.0,13.4
900,2020-06-19,23.5,10.9,14.47,0.0,8.8
901,2020-06-20,25.0,12.7,14.62,0.0,9.0
902,2020-06-21,25.7,14.4,15.13,0.0,11.4
903,2020-06-22,25.8,13.2,15.22,0.0,8.1
904,2020-06-23,23.8,13.6,14.14,0.0,9.4
905,2020-06-24,23.2,11.3,15.49,0.0,12.2
906,2020-06-25,24.9,11.1,14.52,0.0,13.6
907,2020-06-26,21.4,12.7,11.16,0.3,10.1
908,2020-06-27,23.7,14.6,13.45,0.4,20.2
909,2020-06-28,17.2,14.0,8.28,2.0,9.3
910,2020-06-29,17.5,13.4,8.31,0.9,9.6
911,2020-06-30,22.3,12.0,13.19,0.0,21.2
912,2020-07-01,24.2,14.3,9.0,0.0,14.2
913,2020-07-02,17.5,13.5,9.75,0.0,10.5
914,2020-07-03,16.2,13.8,6.37,0.9,12.7
915,2020-07-04,17.4,12.9,6.52,0.2,11.5
916,2020-07-05,22.9,12.7,14.87,0.0,15.1
917,2020-07-06,25.8,12.1,15.43,0.0,11.8
918,2020-07-07,22.7,14.0,14.01,0.0,7.4
919,2020-07-08,25.8,11.9,15.74,0.0,12.8
920,2020-07-09,20.7,12.5,10.1,0.0,14.2
921,2020-07-10,17.9,13.7,5.39,0.0,8.0
922,2020-07-11,24.3,12.0,15.45,0.0,14.8
923,2020-07-12,26.2,12.4,15.43,0.0,15.8
924,2020-07-13,27.4,13.7,15.45,0.0,9.6
925,2020-07-14,18.6,14.1,5.43,4.1,11.7
926,2020-07-15,15.4,13.7,2.88,2.2,8.7
927,2020-07-16,16.0,12.2,5.86,0.2,7.8
928,2020-07-17,21.1,11.9,14.95,0.0,6.8
929,2020-07-18,21.3,12.7,14.62,0.0,8.0
930,2020-07-19,22.2,10.9,16.42,0.0,13.0
931,2020-07-20,23.7,10.5,16.5,0.0,10.8
932,2020-07-21,24.6,12.0,16.66,0.0,7.9
933,2020-07-22,24.8,13.5,16.62,0.0,7.8
934,2020-07-23,24.0,14.1,16.53,0.0,9.3
935,2020-07-24,24.3,12.2,17.04,0.0,11.4
936,2020-07-25,25.3,12.1,16.69,0.0,14.8
937,2020-07-26,21.5,13.1,13.52,0.1,12.0
938,2020-07-27,24.7,14.1,16.24,0.0,12.1
939,2020-07-28,26.7,12.8,17.14,0.0,10.0
940,2020-07-29,19.3,14.5,8.69,2.9,11.2
941,2020-07-30,15.9,13.4,2.66,11.8,12.5
942,2020-07-31,16.7,13.0,7.49,0.3,11.0
943,2020-08-01,19.3,13.4,11.47,0.2,10.5
944,2020-08-02,19.5,12.6,15.37,0.0,10.7
945,2020-08-03,19.2,9.8,16.19,0.0,9.4
946,2020-08-04,19.5,10.5,16.95,0.0,10.5
947,2020-08-05,20.0,10.1,17.83,0.0,11.1
948,2020-08-06,20.1,11.1,17.73,0.0,9.2
949,2020-08-07,21.2,10.4,18.6,0.0,8.9
950,2020-08-08,22.5,10.4,18.32,0.0,10.2
951,2020-08-09,22.1,11.4,17.72,0.0,7.3
952,2020-08-10,24.5,11.7,18.35,0.0,10.1
953,2020-08-11,25.8,11.7,18.79,0.0,10.5
954,2020-08-12,25.9,12.2,17.82,0.0,8.7
955,2020-08-13,27.3,13.7,18.29,0.0,14.8
956,2020-08-14,26.6,14.4,18.0,0.0,11.2
957,2020-08-15,28.6,15.1,18.3,0.0,22.1
958,2020-08-16,22.4,15.2,12.92,0.0,11.4
959,2020-08-17,25.5,15.5,11.79,1.1,7.4
960,2020-08-18,24.6,15.9,15.03,1.6,11.0
961,2020-08-19,28.2,15.3,19.37,0.0,12.8
962,2020-08-20,18.2,14.7,5.05,4.4,12.3
963,2020-08-21,14.6,12.3,3.28,14.0,9.8
964,2020-08-22,13.9,12.0,4.04,11.6,9.2
965,2020-08-23,16.5,10.7,14.18,0.3,9.4
966,2020-08-24,16.9,10.0,15.01,0.2,10.1
967,2020-08-25,16.7,11.3,14.3,0.1,12.3
968,2020-08-26,17.8,11.0,13.45,0.0,9.2
969,2020-08-27,20.5,10.8,16.73,0.0,11.7
970,2020-08-28,23.9,12.5,20.58,0.0,11.8
971,2020-08-29,25.9,13.3,20.94,0.0,15.5
972,2020-08-30,28.2,13.7,21.47,0.0,13.9
973,2020-08-31,21.3,16.5,14.4,0.0,9.7
974,2020-09-01,20.5,15.8,14.01,1.9,13.6
975,2020-09-02,21.6,15.3,14.52,0.2,12.6
976,2020-09-03,25.9,13.9,21.81,0.0,14.9
977,2020-09-04,29.5,13.6,22.37,0.0,11.1
978,2020-09-05,24.1,15.3,18.89,0.0,8.7
979,2020-09-06,28.3,15.3,22.53,0.0,10.6
980,2020-09-07,24.0,15.4,20.75,0.0,12.1
981,2020-09-08,24.9,15.8,21.6,0.0,12.3
982,2020-09-09,25.7,16.7,18.36,0.0,12.3
983,2020-09-10,30.4,16.2,21.11,0.0,15.5
984,2020-09-11,26.1,16.7,20.92,0.0,11.4
985,2020-09-12,31.5,17.4,22.79,0.0,10.1
986,2020-09-13,28.7,16.9,23.64,0.0,8.7
987,2020-09-14,30.8,15.4,23.82,0.0,16.9
988,2020-09-15,19.8,16.7,11.42,7.4,12.7
989,2020-09-16,25.2,16.2,19.75,0.0,12.2
990,2020-09-17,29.9,14.8,23.64,0.0,14.0
991,2020-09-18,28.8,16.8,22.16,0.0,13.9
992,2020-09-19,31.3,18.1,21.6,0.7,12.6
993,2020-09-20,21.6,17.3,9.75,11.7,8.2
994,2020-09-21,22.0,16.5,12.36,27.4,12.1
995,2020-09-22,16.5,14.6,2.57,34.7,13.7
996,2020-09-23,18.8,14.5,9.35,0.0,9.4
997,2020-09-24,21.3,14.4,16.78,0.7,9.8
998,2020-09-25,24.1,15.4,21.51,0.0,10.6
999,2020-09-26,26.7,15.9,23.62,0.0,9.0
1000,2020-09-27,31.3,16.5,23.59,0.0,12.7
1001,2020-09-28,31.1,17.6,24.04,0.0,13.9
1002,2020-09-29,22.8,17.8,15.48,0.1,13.3
1003,2020-09-30,28.4,17.8,24.94,0.0,8.8
1004,2020-10-01,32.1,18.7,24.84,0.0,9.3
1005,2020-10-02,34.7,18.7,25.5,0.0,11.2
1006,2020-10-03,25.5,19.6,23.3,0.0,15.9
1007,2020-10-04,21.6,17.6,8.72,2.5,11.8
1008,2020-10-05,24.0,17.0,15.43,0.0,13.6
1009,2020-10-06,30.7,17.9,25.3,0.3,11.2
1010,2020-10-07,27.4,18.9,19.98,0.0,10.5
1011,2020-10-08,28.3,19.2,22.04,0.6,15.0
1012,2020-10-09,24.9,18.7,15.85,6.8,8.1
1013,2020-10-10,20.9,16.2,18.45,10.1,19.0
1014,2020-10-11,19.8,15.1,20.3,0.0,12.2
1015,2020-10-12,22.2,14.3,18.67,0.0,10.9
1016,2020-10-13,26.8,15.1,24.08,0.2,13.0
1017,2020-10-14,26.3,17.8,21.5,1.7,12.8
1018,2020-10-15,21.5,17.5,11.13,2.5,14.1
1019,2020-10-16,19.5,15.6,11.26,3.2,13.7
1020,2020-10-17,20.0,14.1,13.68,0.6,10.0
1021,2020-10-18,22.4,13.6,19.79,0.0,11.9
1022,2020-10-19,23.4,15.9,15.54,0.0,12.0
1023,2020-10-20,26.3,15.8,23.64,0.0,12.3
1024,2020-10-21,25.2,17.5,24.13,0.2,14.8
1025,2020-10-22,21.9,16.2,20.24,0.5,17.4
1026,2020-10-23,24.4,14.1,23.06,0.0,12.9
1027,2020-10-24,21.6,16.0,12.46,2.8,12.0
1028,2020-10-25,22.1,16.7,17.73,0.2,12.0
